Time (s),Extension (mm),Load (N),Axial Strain (mm/mm),Transverse Strain (mm/mm)
61.4,5.117,17526.85,0.00504,0.00199
61.5,5.125,17578.59,0.00506,0.00199
61.6,5.133,17623.77,0.00507,0.002
61.7,5.142,17690.6,0.00508,0.002
61.8,5.15,17740.04,0.0051,0.00201
61.9,5.159,17786.78,0.00511,0.00201
62,5.167,17857.83,0.00513,0.00202
62.1,5.175,17902.93,0.00514,0.00202
62.2,5.183,17965.93,0.00516,0.00203
62.3,5.192,18014.66,0.00517,0.00203
62.4,5.2,18033.82,0.00518,0.00204
62.5,5.209,18046.45,0.0052,0.00204
62.6,5.217,18063.1,0.00521,0.00205
62.7,5.225,18125.76,0.00523,0.00205
62.8,5.234,18215.88,0.00524,0.00206
62.9,5.242,18268.25,0.00526,0.00206
63,5.25,18340.36,0.00527,0.00207
63.1,5.258,18410.01,0.00528,0.00208
63.2,5.267,18482.65,0.0053,0.00208
63.3,5.275,18534.24,0.00531,0.00208
63.4,5.283,18550.52,0.00533,0.00209
63.5,5.292,18578.84,0.00534,0.00209
63.6,5.3,18599.85,0.00536,0.0021
63.7,5.308,18628.63,0.00537,0.0021
63.8,5.317,18695.8,0.00538,0.00211
63.9,5.325,18752.84,0.0054,0.00211
64,5.333,18801.58,0.00542,0.00212
64.1,5.342,18851.34,0.00543,0.00212
64.2,5.35,18912.64,0.00544,0.00213
64.3,5.358,19016.28,0.00546,0.00213
64.4,5.367,19049.67,0.00547,0.00214
64.5,5.375,19089.97,0.00549,0.00214
64.6,5.384,19131.98,0.0055,0.00215
64.7,5.392,19165.42,0.00551,0.00215
64.8,5.4,19249.25,0.00553,0.00216
64.9,5.409,19310.61,0.00554,0.00217
65,5.417,19350.56,0.00556,0.00217
65.1,5.425,19385.74,0.00557,0.00218
65.2,5.433,19418.4,0.00559,0.00218
65.3,5.442,19502.25,0.0056,0.00219
65.4,5.45,19539.68,0.00561,0.00219
65.5,5.458,19569.32,0.00563,0.0022
65.6,5.467,19606.26,0.00564,0.0022
65.7,5.475,19652.17,0.00566,0.00221
65.8,5.483,19722.15,0.00567,0.00221
65.9,5.492,19793.41,0.00569,0.00222
66,5.5,19870.01,0.0057,0.00222
66.1,5.509,19945.14,0.00572,0.00223
66.2,5.517,19992.12,0.00573,0.00223
66.3,5.525,20070.85,0.00575,0.00224
66.4,5.533,20097.69,0.00576,0.00224
66.5,5.542,20101.66,0.00578,0.00225
66.6,5.55,20102.37,0.00579,0.00225
66.7,5.559,20117.34,0.00581,0.00226
66.8,5.567,20191.05,0.00582,0.00226
66.9,5.575,20257.42,0.00584,0.00227
67,5.584,20324.73,0.00585,0.00227
67.1,5.592,20411.21,0.00586,0.00228
67.2,5.6,20472.62,0.00588,0.00228
67.3,5.609,20549.13,0.00589,0.00229
67.4,5.617,20598.06,0.00591,0.00229
67.5,5.625,20640.59,0.00592,0.0023
67.6,5.633,20690.28,0.00594,0.0023
67.7,5.642,20720.89,0.00595,0.00231
67.8,5.65,20769.3,0.00597,0.00231
67.9,5.658,20815.4,0.00598,0.00232
68,5.667,20843.89,0.006,0.00232
68.1,5.675,20887.9,0.00601,0.00233
68.2,5.683,20933,0.00603,0.00233
68.3,5.692,21039.88,0.00604,0.00234
68.4,5.7,21092.99,0.00606,0.00234
68.5,5.708,21117.15,0.00607,0.00235
68.6,5.717,21153.53,0.00609,0.00235
68.7,5.725,21199.28,0.0061,0.00236
68.8,5.734,21277.18,0.00612,0.00236
68.9,5.742,21345.15,0.00613,0.00237
69,5.75,21413.03,0.00614,0.00237
69.1,5.758,21495.12,0.00616,0.00238
69.2,5.767,21525.22,0.00618,0.00238
69.3,5.775,21581.43,0.00619,0.00239
69.4,5.784,21602.03,0.00621,0.00239
69.5,5.792,21603.37,0.00622,0.0024
69.6,5.8,21611.14,0.00624,0.0024
69.7,5.808,21652.78,0.00625,0.00241
69.8,5.817,21758.22,0.00626,0.00242
69.9,5.825,21831.87,0.00628,0.00242
70,5.833,21891.62,0.00629,0.00243
70.1,5.842,21965.65,0.0063,0.00243
70.2,5.85,22023.14,0.00632,0.00244
70.3,5.859,22124.34,0.00634,0.00244
70.4,5.867,22192.25,0.00636,0.00245
70.5,5.875,22221.18,0.00636,0.00245
70.6,5.884,22225.4,0.00638,0.00246
70.7,5.892,22233.17,0.0064,0.00246
70.8,5.9,22285,0.00641,0.00247
70.9,5.909,22323.61,0.00643,0.00247
71,5.917,22381.57,0.00644,0.00248
71.1,5.925,22453.35,0.00646,0.00248
71.2,5.933,22522.2,0.00647,0.00249
71.3,5.942,22604.85,0.00649,0.00249
71.4,5.95,22654.79,0.0065,0.0025
71.5,5.959,22698.47,0.00652,0.0025
71.6,5.967,22725.77,0.00653,0.00251
71.7,5.975,22771.98,0.00655,0.00251
71.8,5.983,22871.82,0.00656,0.00252
71.9,5.992,22934.96,0.00658,0.00252
72,6,22985.21,0.00659,0.00253
72.1,6.008,23013.88,0.00661,0.00253
72.2,6.017,23053.85,0.00662,0.00254
72.3,6.025,23099.62,0.00664,0.00254
72.4,6.033,23119.23,0.00665,0.00255
72.5,6.042,23171.95,0.00667,0.00255
72.6,6.05,23215.43,0.00668,0.00256
72.7,6.059,23281.6,0.00669,0.00256
72.8,6.067,23364.31,0.00671,0.00257
72.9,6.075,23422.9,0.00673,0.00257
73,6.084,23522.98,0.00674,0.00258
73.1,6.092,23583.39,0.00676,0.00258
73.2,6.1,23664.02,0.00677,0.00259
73.3,6.109,23717.52,0.00679,0.00259
73.4,6.117,23725.34,0.0068,0.0026
73.5,6.125,23726.93,0.00682,0.0026
73.6,6.134,23739.13,0.00683,0.00261
73.7,6.142,23807.62,0.00685,0.00261
73.8,6.15,23867.35,0.00686,0.00262
73.9,6.159,23920.71,0.00688,0.00262
74,6.167,24004.24,0.00689,0.00263
74.1,6.175,24083.15,0.00691,0.00263
74.2,6.183,24172.12,0.00692,0.00264
74.3,6.192,24216.4,0.00694,0.00264
74.4,6.2,24263.1,0.00695,0.00265
74.5,6.208,24291.04,0.00697,0.00265
74.6,6.217,24325.07,0.00698,0.00266
74.7,6.225,24406.1,0.007,0.00266
74.8,6.234,24441.57,0.00701,0.00267
74.9,6.242,24485.22,0.00703,0.00267
75,6.25,24523.17,0.00704,0.00268
75.1,6.258,24595.67,0.00706,0.00268
75.2,6.267,24668.52,0.00708,0.00269
75.3,6.275,24700.7,0.00709,0.0027
75.4,6.283,24738.7,0.0071,0.0027
75.5,6.292,24778.02,0.00712,0.00271
75.6,6.3,24849.68,0.00714,0.00271
75.7,6.309,24949.24,0.00715,0.00272
75.8,6.317,25000.62,0.00716,0.00272
75.9,6.325,25059.81,0.00718,0.00273
76,6.333,25106.64,0.0072,0.00273
76.1,6.342,25189.6,0.00721,0.00274
76.2,6.35,25222.29,0.00723,0.00274
76.22,6.352,25225.93,0.00723,0.00274
76.222,6.352,25226.51,0.00723,0.00274
76.322,6.36,25255.12,0.00725,0.00275
76.422,6.363,25260.65,0.00725,0.00275
76.522,6.362,25233.32,0.00725,0.00274
76.622,6.361,25220.56,0.00725,0.00274
76.722,6.36,25206.09,0.00725,0.00274
76.822,6.36,25172.44,0.00725,0.00274
76.922,6.36,25122.08,0.00725,0.00273
77.022,6.36,25100.83,0.00725,0.00273
77.122,6.359,25081.35,0.00725,0.00273
77.222,6.359,25063.71,0.00725,0.00273
77.322,6.359,25042.19,0.00725,0.00273
77.422,6.359,25028.22,0.00725,0.00272
77.522,6.359,25008.72,0.00725,0.00272
77.622,6.359,24992.16,0.00725,0.00272
77.722,6.359,24979.05,0.00725,0.00272
77.822,6.359,24969.85,0.00725,0.00272
77.922,6.359,24951.74,0.00725,0.00272
78.022,6.359,24934.8,0.00725,0.00272
78.122,6.359,24917.26,0.00725,0.00272
78.222,6.359,24902.32,0.00725,0.00271
78.322,6.359,24864.62,0.00725,0.00271
78.422,6.359,24846.15,0.00725,0.00271
78.522,6.359,24833,0.00725,0.00271
78.622,6.359,24813.31,0.00725,0.00271
78.722,6.359,24799.2,0.00725,0.00271
78.822,6.359,24790.89,0.00725,0.00271
78.922,6.359,24787.03,0.00725,0.00271
79.022,6.359,24780.41,0.00725,0.00271
79.122,6.359,24774.07,0.00725,0.00271
79.222,6.359,24768.51,0.00725,0.00271
79.322,6.359,24765.38,0.00725,0.00271
79.422,6.359,24762.71,0.00725,0.00271
79.522,6.359,24753.22,0.00725,0.00271
79.622,6.359,24738.44,0.00725,0.00271
79.722,6.359,24733.07,0.00725,0.0027
79.822,6.359,24732.15,0.00725,0.0027
79.922,6.359,24726.27,0.00725,0.0027
80.022,6.359,24719.18,0.00725,0.0027
80.122,6.359,24719.34,0.00725,0.0027
80.222,6.359,24711.93,0.00725,0.0027
80.322,6.359,24708.12,0.00725,0.0027
80.422,6.359,24703.26,0.00725,0.0027
80.522,6.359,24699.91,0.00725,0.0027
80.622,6.359,24696.92,0.00725,0.0027
80.722,6.359,24691.12,0.00725,0.0027
80.822,6.359,24691.79,0.00725,0.0027
80.922,6.359,24688.11,0.00725,0.0027
81.022,6.359,24684.08,0.00725,0.0027
81.122,6.359,24682.51,0.00725,0.0027
81.222,6.359,24677.34,0.00725,0.0027
81.322,6.359,24676.82,0.00725,0.0027
81.422,6.359,24675.19,0.00725,0.0027
81.522,6.359,24671.25,0.00725,0.0027
81.622,6.359,24670.12,0.00725,0.0027
81.722,6.359,24665.77,0.00725,0.0027
81.822,6.359,24664.67,0.00725,0.00269
81.922,6.359,24660.25,0.00725,0.0027
82.022,6.359,24655.97,0.00725,0.0027
82.122,6.359,24650.99,0.00725,0.00271
82.222,6.359,24646.24,0.00725,0.00271
82.322,6.359,24634.78,0.00725,0.00274
82.422,6.359,24629.98,0.00725,0.00291
82.522,6.359,24621.93,0.00725,0.00245
82.622,6.359,24616.33,0.00725,0.00247
82.722,6.359,24609.59,0.00725,0.0024
82.822,6.359,24602.2,0.00725,0.00237
82.922,6.359,24595.19,0.00725,0.00229
83.022,6.359,24590.84,0.00725,0.00216
83.122,6.359,24583.95,0.00725,0.00143
83.222,6.359,24578.24,0.00725,0.00175
83.322,6.359,24568.34,0.00725,0.00194
83.422,6.359,24558.89,0.00725,0.00207
83.522,6.359,24557.26,0.00725,0.00235
83.622,6.359,24552.04,0.00725,0.00239
83.722,6.359,24549.1,0.00725,0.00247
83.822,6.359,24541.18,0.00725,0.00277
83.922,6.359,24540.3,0.00725,0.00337
84.022,6.359,24532.86,0.00725,0.00834
84.122,6.359,24531.19,0.00725,0.00778
84.222,6.359,24528.52,0.00725,0.00719
84.322,6.359,24527.05,0.00725,0.0072
84.422,6.359,24523.88,0.00725,0.00764
84.522,6.359,24520.32,0.00725,0.00824
84.622,6.359,24516.76,0.00725,0.0087
84.722,6.359,24516.04,0.00725,0.01596
84.822,6.359,24513.55,0.00725,0.02144
84.922,6.359,24514.79,0.00725,0.02078
85.022,6.359,24512.01,0.00725,0.01461
85.122,6.359,24508.38,0.00725,0.00728
85.222,6.359,24505.81,0.00725,-0.03234
85.322,6.359,24507.5,0.00725,-0.04381
85.422,6.359,24502.39,0.00725,-0.09959
85.522,6.359,24501.68,0.00725,-0.09531
85.622,6.359,24501.41,0.00725,-0.09334
85.722,6.359,24499.31,0.00725,-0.09083
85.822,6.359,24495.69,0.00725,-0.09231
85.922,6.359,24494.5,0.00725,-0.08628
86.022,6.359,24492.74,0.00725,-0.08975
86.122,6.359,24491.13,0.00725,-0.09485
86.222,6.359,24489.67,0.00725,-0.09563
86.322,6.359,24485.1,0.00725,-0.09514
86.422,6.359,24483.34,0.00725,-0.09465
86.522,6.359,24483.28,0.00725,0.0031
86.622,6.359,24478.08,0.00725,0.02479
86.722,6.359,24474.84,0.00725,0.04433
86.822,6.359,24472.37,0.00725,0.04455
86.922,6.359,24473.2,0.00725,0.04457
87.022,6.359,24469.91,0.00725,0.04443
87.122,6.359,24468.22,0.00725,0.04447
87.222,6.359,24465.87,0.00725,0.04394
87.322,6.359,24462.76,0.00725,0.04352
87.422,6.359,24462.76,0.00725,0.04357
87.522,6.359,24461.28,0.00725,0.04355
87.622,6.359,24456.75,0.00725,0.04353
87.722,6.359,24457.38,0.00725,0.04318
87.822,6.359,24455.34,0.00725,0.04194
87.922,6.359,24455.45,0.00725,0.04192
88.022,6.359,24455.25,0.00725,0.04192
88.122,6.359,24450.03,0.00725,0.04192
88.222,6.359,24448.46,0.00725,0.04192
88.322,6.359,24449.57,0.00725,0.04196
88.422,6.359,24449.31,0.00725,0.04196
88.522,6.359,24448.22,0.00725,0.04199
88.622,6.359,24445.88,0.00725,0.04201
88.722,6.359,24445.52,0.00725,0.04201
88.822,6.359,24444.32,0.00725,0.04202
88.922,6.359,24442.21,0.00725,0.04203
89.022,6.359,24442.08,0.00725,0.04204
89.122,6.359,24442.9,0.00725,0.04204
89.222,6.359,24438.3,0.00725,0.04203
89.322,6.359,24438.34,0.00725,0.04206
89.422,6.359,24436.77,0.00725,0.04205
89.522,6.359,24437,0.00725,0.04206
89.622,6.359,24437.91,0.00725,0.04205
89.722,6.359,24435.4,0.00725,0.04205
89.822,6.359,24432.39,0.00725,0.04205
89.922,6.359,24432.29,0.00725,0.04205
90.022,6.359,24429.93,0.00725,0.04205
90.122,6.359,24430.42,0.00725,0.04205
90.222,6.359,24428.27,0.00725,0.04205
90.322,6.359,24425.72,0.00725,0.04205
90.422,6.359,24423.02,0.00725,0.04205
90.522,6.359,24419.17,0.00725,0.04205
90.622,6.359,24421.08,0.00725,0.04197
90.722,6.359,24417.2,0.00725,0.04195
90.822,6.359,24418.22,0.00725,0.04198
90.922,6.359,24414.32,0.00725,0.04215
91.022,6.359,24411.35,0.00725,0.04166
91.122,6.359,24411.53,0.00725,0.04274
91.222,6.359,24412.43,0.00725,0.04153
91.322,6.359,24408.42,0.00725,0.04174
91.422,6.359,24410.35,0.00725,0.01628
91.522,6.359,24402.21,0.00725,-0.09992
91.622,6.359,24402.6,0.00725,-0.10422
91.722,6.359,24398.14,0.00725,-0.10358
91.822,6.359,24398.05,0.00725,-0.10293
91.922,6.359,24394.56,0.00725,-0.10486
92.022,6.359,24385.8,0.00725,-0.10446
92.122,6.359,24390.37,0.00725,-0.10338
92.222,6.359,24389.96,0.00725,-0.10298
92.322,6.359,24382.59,0.00725,-0.10492
92.422,6.359,24374.21,0.00725,-0.10509
92.522,6.359,24381.71,0.00725,-0.10579
92.622,6.359,24382.11,0.00725,-0.09839
92.722,6.359,24378.13,0.00725,-0.10114
92.822,6.359,24378.04,0.00725,-0.10925
92.922,6.359,24371.29,0.00725,-0.11226
93.022,6.359,24376.49,0.00725,-0.02192
93.122,6.359,24370.98,0.00725,0.23813
93.222,6.359,24368.8,0.00725,0.24428
93.322,6.359,24360.5,0.00725,0.24473
93.422,6.359,24358.56,0.00725,0.24392
93.522,6.359,24361.91,0.00725,0.24403
93.622,6.359,24347.9,0.00725,0.24252
93.722,6.359,24357.29,0.00725,0.25235
93.822,6.359,24351.76,0.00725,0.25237
93.922,6.359,24344.6,0.00725,0.25148
94.022,6.359,24344.09,0.00725,0.2411
94.122,6.359,24345.15,0.00725,0.24378
94.222,6.359,24345.78,0.00725,0.2446
94.322,6.359,24347.26,0.00725,0.25037
94.422,6.359,24345.39,0.00725,0.24997
94.522,6.359,24339.97,0.00725,0.2406
94.622,6.359,24332.71,0.00725,0.24182
94.722,6.359,24331.7,0.00725,0.24739
94.822,6.359,24331.78,0.00725,0.24106
94.922,6.359,24325.84,0.00725,0.24543
95.022,6.359,24327.64,0.00725,0.24536
95.122,6.359,24322.54,0.00725,0.19272
95.222,6.359,24323.87,0.00725,0.20316
95.322,6.359,24321.37,0.00725,0.2457
95.422,6.359,24325.11,0.00725,0.24506
95.522,6.359,24324.17,0.00725,0.24203
95.622,6.359,24319.25,0.00725,0.24403
95.722,6.359,24319.7,0.00725,0.23931
95.822,6.359,24317.18,0.00725,0.2518
95.922,6.359,24316.92,0.00725,0.24371
96.022,6.359,24316.36,0.00725,0.24679
96.122,6.359,24314.7,0.00725,0.24625
96.222,6.359,24316.88,0.00725,0.24318
96.322,6.359,24314.35,0.00725,0.24243
96.422,6.359,24316.39,0.00725,0.24542
96.522,6.359,24312.2,0.00725,0.24172
96.622,6.359,24313.05,0.00725,0.24697
96.722,6.359,24311.54,0.00725,0.24541
96.822,6.359,24309.19,0.00725,0.24385
96.922,6.359,24309.63,0.00725,0.24759
97.022,6.359,24309.52,0.00725,0.24855
97.122,6.359,24306.34,0.00725,0.24877
97.222,6.359,24308.42,0.00725,0.2487
97.322,6.359,24308.82,0.00725,0.24871
97.422,6.359,24306.37,0.00725,0.24869
97.522,6.359,24305.37,0.00725,0.24869
97.622,6.359,24306.26,0.00725,0.24868
97.722,6.359,24304.84,0.00725,0.24868
97.822,6.359,24303.92,0.00725,0.24867
97.922,6.359,24301.5,0.00725,0.24867
98.022,6.359,24303.55,0.00725,0.24866
98.122,6.359,24299.78,0.00725,0.24866
98.222,6.359,24301.58,0.00725,0.24866
98.322,6.359,24300.43,0.00725,0.24865
98.422,6.359,24302.05,0.00725,0.24865
98.522,6.359,24296.69,0.00725,0.24864
98.622,6.359,24299.12,0.00725,0.24865
98.722,6.359,24297.86,0.00725,0.24874
98.822,6.359,24294.92,0.00725,0.24869
98.922,6.359,24297.76,0.00725,0.24875
99.022,6.359,24297.08,0.00725,0.24869
99.122,6.359,24295.68,0.00725,0.24874
99.222,6.359,24296.22,0.00725,0.24877
99.322,6.359,24296.3,0.00725,0.24878
99.422,6.359,24296.57,0.00725,0.24878
99.522,6.359,24295.75,0.00725,0.24876
99.622,6.359,24294.17,0.00725,0.24876
99.722,6.359,24293.5,0.00725,0.24879
99.822,6.359,24292.93,0.00725,0.24876
99.922,6.359,24293.2,0.00725,0.24876
100.022,6.359,24292.69,0.00725,0.24877
100.122,6.359,24289.39,0.00725,0.24876
100.222,6.359,24290.72,0.00725,0.24876
100.322,6.359,24288.51,0.00725,0.24876
100.422,6.359,24290.71,0.00725,0.24876
100.522,6.359,24288.49,0.00725,0.24875
100.622,6.359,24289.83,0.00725,0.24875
100.722,6.359,24287.31,0.00725,0.24875
100.822,6.359,24288.69,0.00725,0.24875
100.922,6.359,24290.07,0.00725,0.24875
101.022,6.359,24288.45,0.00725,0.24874
101.122,6.359,24286.37,0.00725,0.24874
101.222,6.359,24284.46,0.00725,0.24874
101.322,6.359,24284.98,0.00725,0.24874
101.422,6.359,24286.95,0.00725,0.24874
101.522,6.359,24286.98,0.00725,0.24874
101.622,6.359,24284.25,0.00725,0.24874
101.722,6.359,24284.96,0.00725,0.24873
101.822,6.359,24284.99,0.00725,0.24873
101.922,6.359,24285.15,0.00725,0.24873
102.022,6.359,24284.69,0.00725,0.24873
102.122,6.359,24283.18,0.00725,0.24873
102.222,6.359,24283.27,0.00725,0.24873
102.322,6.359,24280.97,0.00725,0.24872
102.422,6.359,24282.7,0.00725,0.24872
102.522,6.359,24281.84,0.00725,0.24872
102.622,6.359,24281.34,0.00725,0.24872
102.722,6.359,24279.29,0.00725,0.24872
102.822,6.359,24277.77,0.00725,0.24872
102.922,6.359,24278.34,0.00725,0.24872
103.022,6.359,24278.4,0.00725,0.24872
103.122,6.359,24275.02,0.00725,0.24871
103.222,6.359,24276.78,0.00725,0.24871
103.322,6.359,24276.99,0.00725,0.24871
103.422,6.359,24276.46,0.00725,0.24871
103.522,6.359,24274.83,0.00725,0.24871
103.622,6.359,24276.71,0.00725,0.24871
103.722,6.359,24272.44,0.00725,0.24871
103.822,6.359,24274.83,0.00725,0.24871
103.922,6.359,24274.4,0.00725,0.24871
104.022,6.359,24272.18,0.00725,0.2487
104.122,6.359,24271.94,0.00725,0.2487
104.222,6.359,24270.72,0.00725,0.2487
104.322,6.359,24271.02,0.00725,0.2487
104.422,6.359,24269.34,0.00725,0.2487
104.522,6.359,24269.64,0.00725,0.2487
104.62,6.359,24270.95,0.00725,0.2487
104.622,6.359,24270.89,0.00725,0.2487
104.722,6.36,24269.44,0.00725,0.2487
104.822,6.364,24281.08,0.00726,0.24869
104.922,6.375,24390.37,0.00728,0.24869
105.022,6.385,24506.23,0.0073,0.24869
105.122,6.395,24651.86,0.00732,0.24869
105.222,6.403,24729.72,0.00733,0.24869
105.322,6.411,24804.46,0.00735,0.24869
105.422,6.42,24971.82,0.00737,0.24869
105.522,6.428,25069.59,0.00738,0.24869
105.622,6.436,25193.6,0.0074,0.24868
105.722,6.445,25234.82,0.00742,0.24868
105.822,6.453,25282.29,0.00743,0.24868
105.922,6.461,25387.11,0.00745,0.24868
106.022,6.47,25503.47,0.00747,0.24868
106.122,6.478,25597.85,0.00748,0.24868
106.222,6.486,25715.42,0.0075,0.24868
106.322,6.495,25769.56,0.00752,0.24868
106.422,6.503,25782.24,0.00753,0.24868
106.522,6.511,25800.73,0.00755,0.24868
106.622,6.52,25838.72,0.00757,0.24868
106.722,6.528,25910.72,0.00758,0.24867
106.822,6.536,25974.61,0.0076,0.24867
106.922,6.545,26056.92,0.00762,0.24867
107.022,6.553,26112.76,0.00763,0.24867
107.122,6.561,26206.48,0.00765,0.24867
107.222,6.569,26259.79,0.00767,0.24867
107.322,6.578,26330.01,0.00768,0.24867
107.422,6.586,26378.17,0.0077,0.24867
107.522,6.594,26465.81,0.00772,0.24867
107.622,6.603,26515.07,0.00773,0.24867
107.722,6.611,26592.55,0.00775,0.24867
107.822,6.619,26693.89,0.00777,0.24866
107.922,6.628,26771.33,0.00778,0.24866
108.022,6.636,26787.77,0.0078,0.24866
108.122,6.644,26821.39,0.00782,0.24866
108.222,6.653,26882,0.00783,0.24866
108.322,6.661,26988.11,0.00785,0.24866
108.422,6.67,27100.45,0.00787,0.24866
108.522,6.678,27160.46,0.00788,0.24866
108.622,6.686,27255.72,0.0079,0.24866
108.722,6.694,27281.52,0.00792,0.24866
108.822,6.703,27309.34,0.00793,0.24866
108.922,6.711,27372.28,0.00795,0.24865
109.022,6.72,27483.46,0.00797,0.24865
109.122,6.728,27540.19,0.00798,0.24865
109.222,6.736,27612.47,0.008,0.24865
109.322,6.744,27687.63,0.00802,0.24865
109.422,6.753,27806.1,0.00803,0.24865
109.522,6.761,27848,0.00805,0.24865
109.622,6.77,27862.52,0.00807,0.24865
109.722,6.778,27901.38,0.00808,0.24865
109.822,6.786,27984.41,0.0081,0.24865
109.922,6.794,28069.22,0.00812,0.24865
110.022,6.803,28174.97,0.00813,0.24865
110.122,6.811,28255.09,0.00815,0.24864
110.222,6.82,28324.64,0.00817,0.24864
110.322,6.828,28349.71,0.00818,0.24864
110.422,6.836,28364.2,0.0082,0.24864
110.522,6.845,28339.94,0.00822,0.24876
110.622,6.853,28357.58,0.00823,0.24869
110.722,6.861,28396.54,0.00825,0.2487
110.822,6.87,28511.68,0.00827,0.24869
110.922,6.878,28576.93,0.00828,0.24869
111.022,6.886,28646.12,0.0083,0.24869
111.122,6.895,28710.44,0.00832,0.24869
111.222,6.903,28793.53,0.00833,0.24869
111.322,6.911,28861.78,0.00835,0.24869
111.422,6.92,28915.72,0.00837,0.24869
111.522,6.928,28950.55,0.00838,0.24869
111.622,6.936,29037.91,0.0084,0.24869
111.722,6.945,29099.3,0.00842,0.24868
111.822,6.953,29185.27,0.00843,0.24868
111.922,6.961,29243.01,0.00845,0.24868
112.022,6.969,29328.32,0.00847,0.24868
112.122,6.978,29355.12,0.00848,0.24868
112.222,6.986,29285.41,0.0085,0.24873
112.322,6.995,29348.93,0.00852,0.24865
112.422,7.003,29364.81,0.00853,0.24863
112.522,7.011,29405.76,0.00855,0.24863
112.622,7.019,29499.78,0.00857,0.24862
112.722,7.028,29583.93,0.00858,0.24862
112.822,7.036,29678.39,0.0086,0.24862
112.922,7.045,29754.68,0.00862,0.24862
113.022,7.053,29833.5,0.00863,0.24862
113.122,7.061,29868.16,0.00865,0.24862
113.222,7.07,29902.34,0.00867,0.24862
113.322,7.078,29919.54,0.00868,0.24862
113.422,7.086,29981.55,0.0087,0.24862
113.522,7.094,30061.33,0.00872,0.24862
113.622,7.103,30110.39,0.00873,0.24862
113.722,7.111,30183.99,0.00875,0.24861
113.822,7.119,30287.89,0.00877,0.24861
113.922,7.128,30378.21,0.00878,0.24861
114.022,7.136,30428.45,0.0088,0.24861
114.122,7.144,30461.66,0.00882,0.24861
114.222,7.153,30491.04,0.00883,0.24861
114.322,7.161,30585.07,0.00885,0.24861
114.422,7.169,30628.62,0.00887,0.24861
114.522,7.178,30680.36,0.00888,0.24861
114.622,7.186,30727.54,0.0089,0.24861
114.722,7.194,30802.57,0.00892,0.24861
114.822,7.203,30863.6,0.00893,0.24861
114.922,7.211,30908.83,0.00895,0.24861
115.022,7.22,30949.76,0.00897,0.24861
115.122,7.228,30986.36,0.00898,0.24861
115.222,7.236,31089.28,0.009,0.24861
115.322,7.245,31179.61,0.00902,0.24861
115.422,7.253,31248.16,0.00903,0.2486
115.522,7.261,31302.09,0.00905,0.2486
115.622,7.27,31204.46,0.00907,0.24853
115.722,7.278,31270.48,0.00908,0.24835
115.822,7.286,31353.94,0.0091,0.24835
115.922,7.295,31405.59,0.00912,0.24836
116.022,7.303,31409,0.00913,0.24836
116.122,7.311,31421.07,0.00915,0.24836
116.222,7.319,31474.42,0.00917,0.24836
116.322,7.328,31566.95,0.00918,0.24836
116.422,7.336,31652.14,0.0092,0.24836
116.522,7.345,31745.98,0.00922,0.24836
116.622,7.353,31809.11,0.00923,0.24836
116.722,7.361,31910.65,0.00925,0.24836
116.822,7.369,31976.65,0.00927,0.24836
116.922,7.378,32017.49,0.00928,0.24836
117.022,7.386,32040.32,0.0093,0.24836
117.122,7.395,32064.79,0.00932,0.24836
117.222,7.403,32124.21,0.00933,0.24836
117.322,7.411,32158.96,0.00935,0.24836
117.422,7.419,32228.89,0.00937,0.24836
117.522,7.428,32316.38,0.00938,0.24836
117.622,7.436,32411.61,0.0094,0.24836
117.722,7.445,32448.31,0.00942,0.24836
117.822,7.453,32493.47,0.00943,0.24836
117.922,7.461,32534,0.00945,0.24836
118.022,7.47,32619.73,0.00947,0.24836
118.122,7.478,32699.36,0.00948,0.24836
118.222,7.486,32558.29,0.0095,0.24838
118.322,7.495,32652.72,0.00952,0.24839
118.422,7.503,32728.92,0.00953,0.24838
118.522,7.511,32810.48,0.00955,0.24838
118.622,7.52,32844.88,0.00957,0.24838
118.722,7.528,32906.5,0.00958,0.24838
118.822,7.536,32921.52,0.0096,0.24838
118.922,7.544,32945.68,0.00962,0.24838
119.022,7.553,33013.49,0.00963,0.24838
119.122,7.561,33107.39,0.00965,0.24838
119.222,7.57,33184.02,0.00967,0.24838
119.322,7.578,33264.97,0.00968,0.24838
119.422,7.586,33331.78,0.0097,0.24838
119.522,7.594,33455.2,0.00972,0.24838
119.622,7.603,33527.64,0.00973,0.24838
119.722,7.611,33532.41,0.00975,0.24838
119.822,7.62,33532.76,0.00977,0.24838
119.922,7.628,33551.61,0.00978,0.24838
120.022,7.636,33616.18,0.0098,0.24838
120.122,7.644,33687.7,0.00982,0.24837
120.222,7.653,33785.01,0.00983,0.24838
120.322,7.661,33845.62,0.00985,0.24837
120.422,7.67,33940.52,0.00987,0.24837
120.522,7.678,34008.58,0.00988,0.24837
120.622,7.686,34038.37,0.0099,0.24837
120.722,7.694,34074.2,0.00992,0.24837
120.822,7.703,34161.39,0.00993,0.24837
120.922,7.711,34246.5,0.00995,0.24837
121.022,7.72,34282.8,0.00997,0.24837
121.122,7.728,34320.27,0.00998,0.24837
121.222,7.736,34364.84,0.01,0.24837
121.322,7.745,34427.96,0.01002,0.24837
121.422,7.753,34482.36,0.01003,0.24837
121.522,7.761,34537.38,0.01005,0.24837
121.622,7.769,34578.44,0.01007,0.24837
121.722,7.778,34667.44,0.01008,0.24837
