Time (s),Extension (mm),Load (N),Axial Strain (mm/mm),Transverse Strain (mm/mm)
62.2,5.184,32463.83,0.0425,0.02174
62.3,5.192,32461.32,0.04261,0.02178
62.4,5.2,32465.94,0.04271,0.02183
62.5,5.209,32470.97,0.04281,0.02188
62.6,5.217,32481.39,0.04291,0.02193
62.7,5.225,32488.98,0.04301,0.02198
62.8,5.234,32501.27,0.04311,0.02203
62.9,5.242,32505.75,0.04321,0.02208
63,5.25,32517.69,0.04332,0.02213
63.1,5.259,32547.5,0.04341,0.02218
63.2,5.267,32562.32,0.04351,0.02223
63.3,5.275,32575.56,0.04362,0.02228
63.4,5.284,32610.58,0.04372,0.02233
63.5,5.292,32628.53,0.04382,0.02238
63.6,5.3,32645.43,0.04393,0.02243
63.7,5.309,32671.95,0.04403,0.02248
63.8,5.317,32680.29,0.04413,0.02254
63.9,5.325,32695.45,0.04424,0.02259
64,5.333,32703.02,0.04434,0.02263
64.1,5.342,32723.72,0.04444,0.02269
64.2,5.35,32738.09,0.04454,0.02274
64.3,5.359,32748.26,0.04464,0.02279
64.4,5.367,32763.29,0.04475,0.02284
64.5,5.375,32781.02,0.04485,0.02289
64.6,5.384,32806.12,0.04495,0.02295
64.7,5.392,32819.7,0.04505,0.023
64.8,5.4,32838.32,0.04516,0.02305
64.9,5.409,32849.91,0.04526,0.0231
65,5.417,32868.9,0.04536,0.02315
65.1,5.425,32882.4,0.04547,0.02321
65.2,5.433,32891.07,0.04557,0.02326
65.3,5.442,32922.25,0.04567,0.02331
65.4,5.45,32940.45,0.04577,0.02336
65.5,5.459,32944.11,0.04587,0.02341
65.6,5.467,32968.66,0.04598,0.02346
65.7,5.475,32994.7,0.04608,0.02352
65.8,5.484,33009.44,0.04619,0.02357
65.9,5.492,33027.56,0.04629,0.02362
66,5.5,33040.76,0.04639,0.02367
66.1,5.509,33044.5,0.04649,0.02372
66.2,5.517,33050.05,0.04659,0.02377
66.3,5.525,33054.08,0.04669,0.02382
66.4,5.534,33055.26,0.0468,0.02388
66.5,5.542,33056.05,0.0469,0.02393
66.6,5.55,33055.97,0.047,0.02398
66.7,5.558,33056.82,0.04711,0.02404
66.8,5.567,33057.25,0.04721,0.02409
66.9,5.575,33057.36,0.04731,0.02414
67,5.584,33057.25,0.04742,0.02419
67.1,5.592,33057.48,0.04752,0.02424
67.2,5.6,33057.79,0.04762,0.02429
67.3,5.608,33057.73,0.04772,0.02434
67.4,5.617,33059.79,0.04783,0.02439
67.5,5.625,33061.77,0.04793,0.02444
67.6,5.634,33068.86,0.04803,0.02449
67.7,5.642,33073.16,0.04814,0.02454
67.8,5.65,33081.85,0.04824,0.0246
67.9,5.659,33100.62,0.04834,0.02465
68,5.667,33122.79,0.04844,0.0247
68.1,5.675,33130.25,0.04855,0.02475
68.2,5.684,33146.95,0.04865,0.0248
68.3,5.692,33164.91,0.04875,0.02484
68.4,5.7,33185.96,0.04885,0.02489
68.5,5.709,33205.46,0.04896,0.02495
68.6,5.717,33216.65,0.04906,0.025
68.7,5.725,33220.68,0.04916,0.02505
68.8,5.734,33232.88,0.04927,0.0251
68.9,5.742,33253.95,0.04938,0.02515
69,5.75,33256.74,0.04948,0.02521
69.1,5.759,33269.86,0.04958,0.02526
69.2,5.767,33286.61,0.04968,0.02531
69.3,5.775,33294.3,0.04979,0.02536
69.4,5.784,33307.37,0.04989,0.02541
69.5,5.792,33327.42,0.04999,0.02546
69.6,5.8,33344.5,0.0501,0.02551
69.7,5.809,33352.62,0.0502,0.02556
69.8,5.817,33368.45,0.0503,0.02561
69.9,5.825,33382.98,0.05041,0.02566
70,5.834,33415.6,0.05051,0.02572
70.1,5.842,33439.61,0.05062,0.02577
70.2,5.85,33443.41,0.05072,0.02582
70.3,5.859,33464.48,0.05082,0.02587
70.4,5.867,33478.01,0.05092,0.02592
70.5,5.875,33488.7,0.05103,0.02596
70.6,5.884,33499.55,0.05113,0.02601
70.7,5.892,33507.81,0.05124,0.02606
70.8,5.9,33514.07,0.05134,0.02612
70.9,5.909,33520.51,0.05145,0.02617
71,5.917,33528.73,0.05155,0.02623
71.1,5.925,33533.2,0.05165,0.02628
71.2,5.934,33542.08,0.05175,0.02633
71.3,5.942,33551.07,0.05186,0.02638
71.4,5.95,33555.62,0.05197,0.02644
71.5,5.959,33559.47,0.05207,0.02649
71.6,5.967,33564.32,0.05218,0.02654
71.7,5.975,33571.59,0.05228,0.02659
71.8,5.983,33577.26,0.05239,0.02664
71.9,5.992,33583.33,0.05249,0.0267
72,6,33594.22,0.0526,0.02675
72.1,6.008,33597.75,0.0527,0.0268
72.2,6.017,33600.41,0.0528,0.02685
72.3,6.025,33622.78,0.05291,0.0269
72.4,6.034,33627.09,0.05301,0.02695
72.5,6.042,33648.02,0.05312,0.027
72.6,6.05,33666.6,0.05322,0.02706
72.7,6.058,33675.62,0.05333,0.02711
72.8,6.067,33702.56,0.05344,0.02716
72.9,6.075,33720.38,0.05354,0.02721
73,6.084,33732.62,0.05364,0.02726
73.1,6.092,33735.92,0.05375,0.02731
73.2,6.1,33745.11,0.05385,0.02737
73.3,6.109,33759.27,0.05396,0.02742
73.4,6.117,33762.86,0.05407,0.02747
73.5,6.125,33766.08,0.05417,0.02752
73.6,6.134,33774.55,0.05427,0.02758
73.7,6.142,33779.75,0.05438,0.02763
73.8,6.15,33788.55,0.05449,0.02768
73.9,6.159,33799.32,0.0546,0.02773
74,6.167,33804.27,0.0547,0.02779
74.1,6.175,33814.78,0.0548,0.02784
74.2,6.184,33822.3,0.05491,0.02789
74.3,6.192,33824.71,0.05501,0.02794
74.4,6.2,33836.56,0.05512,0.028
74.5,6.209,33843.83,0.05523,0.02805
74.6,6.217,33848.86,0.05534,0.0281
74.7,6.225,33850.47,0.05544,0.02815
74.8,6.234,33856.63,0.05554,0.0282
74.9,6.242,33863.58,0.05565,0.02825
75,6.25,33864.24,0.05575,0.0283
75.1,6.259,33869.39,0.05586,0.02835
75.2,6.267,33870.8,0.05596,0.0284
75.3,6.275,33875.81,0.05607,0.02845
75.4,6.284,33883.74,0.05617,0.0285
75.5,6.292,33888.79,0.05628,0.02855
75.6,6.3,33903.04,0.05639,0.0286
75.7,6.309,33913.48,0.05649,0.02865
75.8,6.317,33920.99,0.0566,0.0287
75.9,6.325,33937.41,0.0567,0.02876
76,6.334,33956.78,0.05681,0.02881
76.1,6.342,33963.77,0.05692,0.02886
76.2,6.35,33970.59,0.05702,0.02891
76.3,6.359,33981.84,0.05713,0.02896
76.4,6.367,33987.71,0.05723,0.02901
76.5,6.375,33995.11,0.05734,0.02906
76.6,6.384,34006.72,0.05745,0.02912
76.7,6.392,34012.06,0.05756,0.02917
76.8,6.4,34023.1,0.05766,0.02922
76.9,6.408,34024.89,0.05776,0.02927
77,6.417,34037.09,0.05787,0.02932
77.1,6.425,34048.69,0.05798,0.02937
77.2,6.434,34054.32,0.05808,0.02942
77.3,6.442,34055.87,0.05819,0.02947
77.4,6.45,34067.93,0.0583,0.02952
77.5,6.459,34078.2,0.0584,0.02957
77.6,6.467,34082.1,0.05851,0.02963
77.7,6.475,34085.26,0.05861,0.02968
77.8,6.484,34089.51,0.05872,0.02973
77.9,6.492,34092.7,0.05882,0.02978
78,6.5,34094.21,0.05893,0.02982
78.1,6.508,34101.94,0.05903,0.02988
78.2,6.517,34108.31,0.05914,0.02992
78.3,6.525,34110.8,0.05924,0.02998
78.4,6.534,34126.84,0.05936,0.03003
78.5,6.542,34132.09,0.05946,0.03008
78.6,6.55,34136.79,0.05957,0.03013
78.7,6.558,34156.1,0.05967,0.03018
78.8,6.567,34175.85,0.05978,0.03023
78.9,6.575,34202.47,0.05988,0.03028
79,6.583,34204.9,0.05999,0.03033
79.1,6.592,34217.04,0.06009,0.03038
79.2,6.6,34246.25,0.0602,0.03043
79.3,6.609,34263.59,0.06031,0.03048
79.4,6.617,34263.21,0.06041,0.03054
79.5,6.625,34279.77,0.06052,0.03059
79.6,6.633,34295.13,0.06063,0.03064
79.7,6.642,34303.29,0.06074,0.03069
79.8,6.65,34314.86,0.06085,0.03075
79.9,6.659,34323.34,0.06095,0.0308
80,6.667,34336.49,0.06106,0.03085
80.1,6.675,34342.3,0.06116,0.0309
80.2,6.684,34363.14,0.06128,0.03095
80.3,6.692,34374.4,0.06138,0.03101
80.4,6.7,34380.35,0.06149,0.03105
80.5,6.709,34392.3,0.06159,0.0311
80.6,6.717,34397.5,0.0617,0.03115
80.7,6.725,34403.02,0.0618,0.0312
80.8,6.734,34414.14,0.06191,0.03126
80.9,6.742,34420.49,0.06202,0.03131
81,6.75,34425.14,0.06213,0.03136
81.1,6.759,34435.79,0.06223,0.03141
81.2,6.767,34443.34,0.06235,0.03146
81.3,6.775,34459.06,0.06245,0.03152
81.4,6.784,34474.37,0.06256,0.03156
81.5,6.792,34489.58,0.06267,0.03162
81.6,6.8,34500.59,0.06278,0.03167
81.7,6.809,34508.11,0.06289,0.03173
81.8,6.817,34516.21,0.06299,0.03178
81.9,6.825,34527.59,0.0631,0.03183
82,6.834,34534,0.06321,0.03188
82.1,6.842,34539.27,0.06332,0.03193
82.2,6.85,34548.05,0.06343,0.03198
82.3,6.859,34553.02,0.06354,0.03203
82.4,6.867,34555.39,0.06365,0.03208
82.5,6.875,34557.18,0.06375,0.03214
82.6,6.884,34558.09,0.06386,0.03219
82.7,6.892,34559.88,0.06397,0.03224
82.8,6.9,34559.98,0.06407,0.03229
82.9,6.909,34559.57,0.06418,0.03235
83,6.917,34559.86,0.06429,0.03239
83.1,6.925,34560.49,0.0644,0.03245
83.2,6.934,34561.34,0.06451,0.0325
83.3,6.942,34560.46,0.06462,0.03255
83.4,6.95,34561.05,0.06472,0.0326
83.5,6.959,34560.73,0.06483,0.03266
83.6,6.967,34562.43,0.06494,0.03271
83.7,6.975,34562.02,0.06505,0.03276
83.8,6.984,34564.71,0.06516,0.03281
83.9,6.992,34566.63,0.06527,0.03286
84,7,34565.33,0.06538,0.03292
84.1,7.009,34570.73,0.06549,0.03297
84.2,7.017,34575.52,0.0656,0.03302
84.3,7.025,34578,0.06571,0.03308
84.4,7.034,34579.52,0.06582,0.03313
84.5,7.042,34586.09,0.06593,0.03318
84.6,7.05,34586.59,0.06603,0.03323
84.7,7.058,34600.98,0.06614,0.03328
84.8,7.067,34607.06,0.06625,0.03334
84.9,7.075,34602.21,0.06636,0.03339
85,7.084,34610.02,0.06647,0.03345
85.1,7.092,34626.27,0.06658,0.0335
85.2,7.1,34631.1,0.06669,0.03355
85.3,7.108,34629.23,0.0668,0.0336
85.4,7.117,34642.77,0.06691,0.03365
85.5,7.125,34650.27,0.06702,0.0337
85.6,7.133,34660.79,0.06713,0.03376
85.7,7.142,34673.44,0.06724,0.03381
85.8,7.15,34683.06,0.06735,0.03387
85.9,7.158,34684.59,0.06746,0.03392
86,7.167,34692.79,0.06757,0.03398
86.1,7.175,34702.36,0.06768,0.03403
86.2,7.184,34706.34,0.06779,0.03408
86.3,7.192,34711.82,0.0679,0.03413
86.4,7.2,34717.05,0.068,0.03419
86.5,7.209,34725.76,0.06811,0.03424
86.6,7.217,34735.25,0.06822,0.03429
86.7,7.225,34745.3,0.06833,0.03434
86.8,7.234,34761.37,0.06845,0.0344
86.9,7.242,34765.52,0.06856,0.03445
87,7.25,34778.09,0.06867,0.03451
87.1,7.259,34780.12,0.06879,0.03456
87.2,7.267,34791.95,0.06889,0.03462
87.3,7.275,34813.78,0.069,0.03467
87.4,7.284,34822.38,0.06912,0.03473
87.5,7.292,34825.32,0.06922,0.03478
87.6,7.3,34837.39,0.06933,0.03484
87.7,7.309,34853.85,0.06945,0.03489
87.8,7.317,34858.58,0.06955,0.03494
87.9,7.325,34875.07,0.06967,0.035
88,7.334,34878.67,0.06978,0.03505
88.1,7.342,34892.71,0.06989,0.03511
88.2,7.35,34889.61,0.07,0.03516
88.3,7.358,34900.04,0.07011,0.03521
88.4,7.367,34908.35,0.07022,0.03527
88.5,7.375,34921.47,0.07034,0.03532
88.6,7.384,34921.02,0.07045,0.03537
88.7,7.392,34925.74,0.07056,0.03542
88.8,7.4,34935.81,0.07067,0.03548
88.9,7.409,34947.79,0.07078,0.03553
89,7.417,34956.84,0.0709,0.03558
89.1,7.425,34961.61,0.07101,0.03564
89.2,7.434,34971.3,0.07112,0.03569
89.3,7.442,34976.64,0.07123,0.03575
89.4,7.45,34984.25,0.07134,0.0358
89.5,7.459,34990.19,0.07145,0.03585
89.6,7.467,35004.09,0.07157,0.0359
89.7,7.475,35023.25,0.07168,0.03596
89.8,7.483,35020.95,0.07179,0.03601
89.9,7.492,35038.76,0.07191,0.03606
90,7.5,35040.13,0.07202,0.03611
90.1,7.508,35043.96,0.07213,0.03617
90.2,7.517,35047.86,0.07224,0.03622
90.3,7.525,35052.3,0.07235,0.03628
90.4,7.534,35055.93,0.07246,0.03633
90.5,7.542,35059.87,0.07258,0.03638
90.6,7.55,35061.5,0.07269,0.03643
90.7,7.559,35067.76,0.0728,0.03649
90.8,7.567,35068.15,0.07292,0.03654
90.9,7.575,35073.44,0.07302,0.03659
91,7.584,35079.43,0.07314,0.03664
91.1,7.592,35082.96,0.07325,0.0367
91.2,7.6,35086.79,0.07336,0.03675
91.3,7.609,35092.96,0.07348,0.0368
91.4,7.617,35095.84,0.07359,0.03685
91.5,7.625,35102.02,0.0737,0.03691
91.6,7.634,35102.49,0.07381,0.03696
91.7,7.642,35106.4,0.07393,0.03701
91.8,7.65,35121.3,0.07404,0.03706
91.9,7.659,35123.39,0.07415,0.03711
92,7.667,35129.99,0.07427,0.03716
92.1,7.675,35141.14,0.07438,0.03721
92.2,7.684,35140,0.0745,0.03727
92.3,7.692,35144.04,0.07461,0.03732
92.4,7.7,35147.2,0.07473,0.03738
92.5,7.708,35149.7,0.07484,0.03743
92.6,7.717,35153.47,0.07495,0.03748
92.7,7.725,35153.39,0.07507,0.03753
92.8,7.734,35162.15,0.07518,0.03759
92.9,7.742,35162.98,0.07529,0.03764
93,7.75,35162.68,0.0754,0.03769
93.1,7.758,35171,0.07552,0.03775
93.2,7.767,35173.12,0.07564,0.0378
93.3,7.775,35177.21,0.07575,0.03786
93.4,7.784,35179.66,0.07587,0.03791
93.5,7.792,35185.32,0.07598,0.03797
93.6,7.8,35188.32,0.07609,0.03802
93.7,7.809,35191.66,0.07621,0.03807
93.8,7.817,35199.61,0.07632,0.03813
93.9,7.825,35199.52,0.07644,0.03818
94,7.834,35213.74,0.07655,0.03824
94.1,7.842,35217.53,0.07666,0.03829
94.2,7.85,35219.83,0.07678,0.03835
94.3,7.858,35235.38,0.07689,0.0384
94.4,7.867,35249.89,0.07701,0.03846
94.5,7.875,35251.59,0.07712,0.03851
94.6,7.884,35255.85,0.07724,0.03857
94.7,7.892,35261.2,0.07736,0.03863
94.8,7.9,35266,0.07747,0.03868
94.9,7.909,35267.77,0.07759,0.03873
95,7.917,35272.07,0.0777,0.03879
95.1,7.925,35276.72,0.07782,0.03884
95.2,7.934,35278.32,0.07793,0.0389
95.3,7.942,35281.46,0.07804,0.03895
95.4,7.95,35284.89,0.07816,0.03901
95.5,7.959,35287.02,0.07828,0.03906
95.6,7.967,35286.74,0.07839,0.03911
95.7,7.975,35291.12,0.0785,0.03917
95.8,7.984,35292.48,0.07862,0.03922
95.9,7.992,35297.38,0.07873,0.03927
96,8,35302.83,0.07885,0.03932
96.1,8.009,35303.61,0.07896,0.03938
96.2,8.017,35305.01,0.07908,0.03943
96.3,8.025,35312.51,0.07919,0.03948
96.4,8.034,35315.07,0.0793,0.03953
96.5,8.042,35322.02,0.07942,0.03958
96.6,8.05,35330.59,0.07953,0.03963
96.7,8.059,35333.14,0.07965,0.03969
96.8,8.067,35334.22,0.07977,0.03974
96.9,8.075,35334.49,0.07988,0.03979
97,8.084,35343.68,0.08,0.03984
97.1,8.092,35350,0.08011,0.03989
97.2,8.1,35352.88,0.08022,0.03994
97.3,8.109,35351.86,0.08035,0.04
97.4,8.117,35356.95,0.08046,0.04005
97.5,8.125,35367.69,0.08057,0.0401
97.6,8.134,35376.2,0.08069,0.04014
97.7,8.142,35364.86,0.08081,0.0402
97.8,8.15,35371,0.08092,0.04025
97.9,8.159,35389.54,0.08104,0.0403
98,8.167,35385.06,0.08115,0.04035
98.1,8.175,35390.38,0.08126,0.0404
98.2,8.184,35400.76,0.08138,0.04045
98.3,8.192,35413.48,0.0815,0.0405
98.4,8.2,35419.75,0.08161,0.04055
98.5,8.208,35422.85,0.08173,0.0406
98.6,8.217,35438.33,0.08184,0.04066
98.7,8.225,35462.47,0.08196,0.04071
98.8,8.234,35467.5,0.08207,0.04076
98.9,8.242,35462.77,0.08218,0.04081
99,8.25,35469.75,0.0823,0.04086
99.1,8.258,35487.23,0.08242,0.04091
99.2,8.267,35494.07,0.08253,0.04096
99.3,8.275,35505.89,0.08265,0.04102
99.4,8.284,35512.38,0.08276,0.04107
99.5,8.292,35519.94,0.08288,0.04112
99.6,8.3,35525.84,0.083,0.04118
99.7,8.309,35534.06,0.08311,0.04123
99.8,8.317,35536.13,0.08322,0.04128
99.9,8.325,35541.21,0.08335,0.04133
100,8.334,35546.62,0.08346,0.04138
100.1,8.342,35548.77,0.08358,0.04143
100.2,8.35,35552.57,0.08369,0.04149
100.3,8.359,35552.66,0.08381,0.04154
100.4,8.367,35560.89,0.08393,0.04159
100.5,8.375,35562.49,0.08404,0.04164
100.6,8.384,35571.32,0.08416,0.0417
100.7,8.392,35571.7,0.08427,0.04175
100.8,8.4,35572.71,0.08439,0.04181
100.9,8.409,35576.7,0.0845,0.04186
101,8.417,35580.11,0.08462,0.04191
101.1,8.425,35580.88,0.08474,0.04197
101.2,8.433,35581.08,0.08485,0.04202
101.3,8.442,35587.55,0.08497,0.04207
101.4,8.45,35588.94,0.08509,0.04212
101.5,8.459,35587.92,0.0852,0.04217
101.6,8.467,35590.46,0.08532,0.04223
101.7,8.475,35594.2,0.08544,0.04228
101.8,8.484,35595.27,0.08555,0.04233
101.9,8.492,35597.7,0.08567,0.04238
102,8.5,35603.88,0.08579,0.04244
102.1,8.509,35602.41,0.0859,0.04249
102.2,8.517,35602.23,0.08602,0.04254
102.3,8.525,35607.12,0.08614,0.0426
102.4,8.534,35612.54,0.08625,0.04265
102.5,8.542,35613.13,0.08638,0.0427
102.6,8.55,35613.82,0.08649,0.04275
102.7,8.559,35615.12,0.08661,0.04281
102.8,8.567,35620.85,0.08673,0.04286
102.9,8.575,35628.2,0.08684,0.04292
103,8.584,35624.14,0.08696,0.04297
103.1,8.592,35628.37,0.08708,0.04303
103.2,8.6,35636.04,0.08719,0.04308
103.3,8.608,35634.73,0.08731,0.04313
103.4,8.617,35638.91,0.08742,0.04319
103.5,8.625,35641.78,0.08754,0.04324
103.6,8.633,35646.34,0.08766,0.04329
103.7,8.642,35654.95,0.08777,0.04334
103.8,8.65,35653.95,0.08789,0.0434
103.9,8.658,35659.21,0.08801,0.04345
104,8.667,35677.62,0.08812,0.0435
104.1,8.675,35672.14,0.08824,0.04355
104.2,8.684,35677.52,0.08836,0.04361
104.3,8.692,35691.35,0.08847,0.04366
104.4,8.7,35686.1,0.08859,0.04372
104.5,8.708,35696.5,0.08871,0.04377
104.6,8.717,35718.26,0.08883,0.04382
104.7,8.725,35721.21,0.08894,0.04387
104.8,8.734,35723.34,0.08906,0.04393
104.9,8.742,35729.28,0.08918,0.04398
105,8.75,35745.72,0.08929,0.04404
105.1,8.759,35752.8,0.08941,0.04409
105.2,8.767,35761.93,0.08953,0.04415
105.3,8.775,35765.25,0.08965,0.0442
105.4,8.784,35767.62,0.08977,0.04426
105.5,8.792,35765.47,0.08988,0.04431
105.6,8.8,35767.84,0.09,0.04436
105.7,8.809,35780.74,0.09012,0.04442
105.8,8.817,35784.4,0.09023,0.04447
105.9,8.825,35790.62,0.09035,0.04453
106,8.833,35791.09,0.09046,0.04458
106.1,8.842,35797.4,0.09058,0.04464
106.2,8.85,35810.78,0.0907,0.04469
106.3,8.859,35811.14,0.09082,0.04474
106.4,8.867,35812.63,0.09093,0.0448
106.5,8.875,35813.48,0.09105,0.04485
106.6,8.884,35821.4,0.09117,0.0449
106.7,8.892,35822.38,0.09128,0.04496
106.8,8.9,35825.67,0.0914,0.04501
106.9,8.909,35828.08,0.09152,0.04507
107,8.917,35830.54,0.09164,0.04512
107.1,8.925,35835.26,0.09175,0.04517
107.2,8.934,35839.51,0.09187,0.04523
107.3,8.942,35839.85,0.09199,0.04528
107.4,8.95,35842.94,0.09211,0.04533
107.5,8.959,35844.4,0.09223,0.04539
107.6,8.967,35851.77,0.09234,0.04544
107.7,8.975,35851.38,0.09246,0.04549
107.8,8.984,35850.52,0.09258,0.04555
107.9,8.992,35862.04,0.09269,0.0456
108,9,35863.81,0.09282,0.04565
108.1,9.009,35865.23,0.09294,0.0457
108.2,9.017,35871.98,0.09305,0.04576
108.3,9.025,35876.73,0.09317,0.04581
108.4,9.034,35881.15,0.09329,0.04586
108.5,9.042,35882.8,0.0934,0.04591
108.6,9.05,35884.49,0.09352,0.04596
108.7,9.058,35887.43,0.09363,0.04601
108.8,9.067,35895.12,0.09376,0.04607
108.9,9.075,35901.33,0.09387,0.04612
109,9.084,35907.46,0.09399,0.04617
109.1,9.092,35910.56,0.09411,0.04623
109.2,9.1,35915.68,0.09423,0.04628
109.3,9.109,35917.68,0.09435,0.04633
109.4,9.117,35924.12,0.09447,0.04639
109.5,9.125,35923.98,0.09458,0.04644
109.6,9.134,35929.62,0.0947,0.04649
109.7,9.142,35926.74,0.09482,0.04655
109.8,9.15,35932.86,0.09494,0.0466
109.9,9.159,35938.48,0.09505,0.04666
110,9.167,35942.71,0.09517,0.04671
110.1,9.175,35943.69,0.09529,0.04676
110.2,9.184,35948.71,0.09541,0.04682
110.3,9.192,35946.87,0.09553,0.04687
110.4,9.2,35952.72,0.09565,0.04692
110.5,9.209,35957.96,0.09577,0.04698
110.6,9.217,35962.06,0.09589,0.04703
110.7,9.225,35959.86,0.09601,0.04709
110.8,9.234,35963.04,0.09612,0.04714
110.9,9.242,35960.74,0.09624,0.0472
111,9.25,35966.93,0.09635,0.04725
111.1,9.259,35971.02,0.09647,0.0473
111.2,9.267,35977.13,0.09658,0.04736
111.3,9.275,35976.3,0.0967,0.04741
111.4,9.283,35985.75,0.09682,0.04746
111.5,9.292,35995.18,0.09694,0.04752
111.6,9.3,35995.37,0.09706,0.04757
111.7,9.309,35991.08,0.09717,0.04762
111.8,9.317,35997.72,0.09729,0.04768
111.9,9.325,36012.11,0.09741,0.04773
112,9.334,36001.55,0.09753,0.04778
112.1,9.342,36013.44,0.09764,0.04783
112.2,9.35,36014.51,0.09776,0.04789
112.3,9.358,36014.57,0.09788,0.04794
112.4,9.367,36020.79,0.098,0.04799
112.5,9.375,36018.3,0.09811,0.04805
112.6,9.383,36036.04,0.09824,0.0481
112.7,9.392,36043.43,0.09835,0.04815
112.8,9.4,36039.14,0.09847,0.0482
112.9,9.409,36037.25,0.09858,0.04826
113,9.417,36038.68,0.0987,0.04831
113.1,9.425,36051.79,0.09882,0.04836
113.2,9.434,36055.17,0.09893,0.04842
113.3,9.442,36051.69,0.09905,0.04847
113.4,9.45,36058.94,0.09917,0.04852
113.5,9.459,36065.48,0.09929,0.04858
113.6,9.467,36067.96,0.0994,0.04863
113.7,9.475,36067.93,0.09952,0.04868
113.8,9.484,36071.89,0.09964,0.04873
113.9,9.492,36074.59,0.09976,0.04879
114,9.5,36073.75,0.09987,0.04884
114.1,9.508,36071.9,0.09998,0.0489
114.2,9.517,36079.94,0.1001,0.04895
114.3,9.525,36077.19,0.10022,0.049
114.4,9.534,36086.12,0.10034,0.04906
114.5,9.542,36083.15,0.10045,0.04911
114.6,9.55,36083.56,0.10057,0.04916
114.7,9.558,36090.22,0.10069,0.04922
114.8,9.567,36091.47,0.10081,0.04927
114.9,9.575,36093.82,0.10093,0.04933
115,9.584,36092.98,0.10105,0.04938
115.1,9.592,36099.31,0.10117,0.04944
115.2,9.6,36095.31,0.10129,0.04949
115.3,9.609,36098.6,0.1014,0.04954
115.4,9.617,36102.71,0.10152,0.0496
115.5,9.625,36099.98,0.10164,0.04966
115.6,9.634,36099.7,0.10177,0.04971
115.7,9.642,36102.22,0.10188,0.04977
115.8,9.65,36103.39,0.102,0.04982
115.9,9.659,36102.91,0.10212,0.04987
116,9.667,36106.39,0.10225,0.04992
116.1,9.675,36105.1,0.10236,0.04998
116.2,9.683,36105.55,0.10248,0.05003
116.3,9.692,36107.74,0.1026,0.05009
116.4,9.7,36107.58,0.10272,0.05014
116.5,9.709,36108.49,0.10284,0.0502
116.6,9.717,36108.28,0.10296,0.05025
116.7,9.725,36109.74,0.10308,0.0503
116.8,9.734,36110.84,0.1032,0.05036
116.9,9.742,36110.64,0.10332,0.05041
117,9.75,36110.16,0.10344,0.05047
117.1,9.759,36111.27,0.10356,0.05052
117.2,9.767,36112.24,0.10368,0.05058
117.3,9.775,36111.11,0.1038,0.05064
117.4,9.784,36110.92,0.10392,0.05069
117.5,9.792,36112.74,0.10404,0.05074
117.6,9.8,36112.8,0.10416,0.05079
117.7,9.809,36114.05,0.10428,0.05085
117.8,9.817,36113.79,0.1044,0.0509
117.9,9.825,36114.78,0.10452,0.05096
118,9.834,36116.41,0.10464,0.05102
118.1,9.842,36115.28,0.10476,0.05107
118.2,9.85,36116.14,0.10488,0.05113
118.3,9.858,36116.53,0.105,0.05118
118.4,9.867,36117.81,0.10513,0.05124
118.5,9.875,36118.31,0.10525,0.05129
118.6,9.884,36118.52,0.10537,0.05135
118.7,9.892,36118.71,0.10548,0.0514
118.8,9.9,36118.64,0.1056,0.05146
118.9,9.908,36121.13,0.10572,0.05151
119,9.917,36122.36,0.10585,0.05156
119.1,9.925,36124.56,0.10597,0.05161
119.2,9.934,36124.21,0.10609,0.05167
119.3,9.942,36124.5,0.10621,0.05172
119.4,9.95,36125.09,0.10633,0.05178
119.5,9.959,36125.98,0.10645,0.05183
119.6,9.967,36126.38,0.10657,0.05189
119.7,9.975,36126.72,0.10669,0.05194
119.8,9.984,36132.05,0.10681,0.05199
119.9,9.992,36131.27,0.10693,0.05204
120,10,36133.3,0.10705,0.0521
120.1,10.009,36137.48,0.10717,0.05215
120.2,10.017,36142.75,0.1073,0.05221
120.3,10.025,36139.1,0.10742,0.05226
120.4,10.034,36134.8,0.10754,0.05232
120.5,10.042,36149.02,0.10766,0.05237
120.6,10.05,36150.12,0.10779,0.05243
120.7,10.059,36154.11,0.10791,0.05248
120.8,10.067,36156.25,0.10803,0.05254
120.9,10.075,36153.59,0.10815,0.05259
121,10.084,36159.41,0.10828,0.05264
121.1,10.092,36161.46,0.1084,0.0527
121.2,10.1,36165.82,0.10852,0.05275
121.3,10.109,36170.12,0.10864,0.05281
121.4,10.117,36169.23,0.10876,0.05286
121.5,10.125,36184.56,0.10888,0.05292
121.6,10.134,36174.98,0.10901,0.05298
121.7,10.142,36177.58,0.10913,0.05303
121.8,10.15,36194.46,0.10925,0.05309
121.9,10.159,36193.47,0.10937,0.05314
122,10.167,36201.04,0.10949,0.0532
122.1,10.175,36199.01,0.10961,0.05325
122.2,10.183,36207.08,0.10973,0.05331
122.3,10.192,36212.22,0.10986,0.05336
122.4,10.2,36225.34,0.10998,0.05341
122.5,10.209,36223.52,0.1101,0.05347
122.6,10.217,36218.57,0.11023,0.05353
122.7,10.225,36231.52,0.11035,0.05358
122.8,10.234,36239.54,0.11047,0.05364
122.9,10.242,36236.07,0.1106,0.05369
123,10.25,36238.59,0.11072,0.05375
123.1,10.259,36252.77,0.11085,0.0538
123.2,10.267,36251.4,0.11097,0.05386
123.3,10.275,36257.96,0.11109,0.05392
123.4,10.284,36262.18,0.11122,0.05397
