Time (s),Extension (mm),Load (N),Axial Strain (mm/mm),Transverse Strain (mm/mm)
72.5,6.042,26492.42,0.0621,0.02236
72.6,6.05,26490.86,0.06223,0.02241
72.7,6.058,26494.52,0.06237,0.02245
72.8,6.067,26501.95,0.06251,0.0225
72.9,6.075,26503.51,0.06264,0.02255
73,6.083,26506.38,0.06278,0.0226
73.1,6.092,26512.65,0.06292,0.02265
73.2,6.1,26513.23,0.06305,0.02269
73.3,6.108,26518.85,0.06319,0.02274
73.4,6.117,26525.98,0.06333,0.02279
73.5,6.125,26519.61,0.06347,0.02283
73.6,6.133,26529.32,0.0636,0.02288
73.7,6.142,26531.76,0.06374,0.02293
73.8,6.15,26529.76,0.06387,0.02297
73.9,6.158,26535.52,0.06401,0.02302
74,6.167,26535.12,0.06415,0.02307
74.1,6.175,26545.53,0.06429,0.02312
74.2,6.183,26555.19,0.06443,0.02316
74.3,6.192,26555.07,0.06457,0.02322
74.4,6.2,26557.42,0.0647,0.02326
74.5,6.208,26560.39,0.06484,0.02331
74.6,6.217,26553.53,0.06498,0.02336
74.7,6.225,26558.16,0.06511,0.0234
74.8,6.234,26566.19,0.06525,0.02345
74.9,6.242,26568.31,0.06539,0.02349
75,6.25,26566.83,0.06553,0.02354
75.1,6.258,26573.56,0.06566,0.02359
75.2,6.267,26574.7,0.0658,0.02364
75.3,6.275,26579.51,0.06594,0.02369
75.4,6.283,26577.46,0.06608,0.02374
75.5,6.292,26580.35,0.06621,0.02378
75.6,6.3,26578.7,0.06635,0.02383
75.7,6.308,26583.16,0.06649,0.02388
75.8,6.317,26587.36,0.06663,0.02393
75.9,6.325,26582.97,0.06677,0.02398
76,6.334,26586.4,0.06691,0.02403
76.1,6.342,26588.33,0.06705,0.02407
76.2,6.35,26590.69,0.06719,0.02412
76.3,6.358,26589.66,0.06733,0.02417
76.4,6.367,26594.36,0.06747,0.02422
76.5,6.375,26595.34,0.0676,0.02427
76.6,6.383,26594.43,0.06775,0.02432
76.7,6.392,26595.16,0.06788,0.02436
76.8,6.4,26597.17,0.06802,0.02441
76.9,6.408,26597.34,0.06816,0.02446
77,6.417,26599.57,0.0683,0.0245
77.1,6.425,26597.38,0.06844,0.02455
77.2,6.433,26599.59,0.06858,0.0246
77.3,6.442,26600.96,0.06872,0.02464
77.4,6.45,26602.78,0.06886,0.0247
77.5,6.459,26602.16,0.069,0.02474
77.6,6.467,26601.29,0.06914,0.02479
77.7,6.475,26601.1,0.06928,0.02484
77.8,6.483,26604.02,0.06942,0.0249
77.9,6.492,26604.33,0.06957,0.02495
78,6.5,26604.03,0.06971,0.025
78.1,6.509,26605.15,0.06985,0.02504
78.2,6.517,26604.46,0.06999,0.02509
78.3,6.525,26603.26,0.07013,0.02514
78.4,6.533,26607,0.07027,0.02519
78.5,6.542,26606,0.07042,0.02524
78.6,6.55,26607.36,0.07056,0.02529
78.7,6.558,26608.03,0.07071,0.02534
78.8,6.567,26607.93,0.07085,0.02538
78.9,6.575,26606.56,0.07099,0.02543
79,6.583,26607.34,0.07113,0.02547
79.1,6.592,26608.4,0.07127,0.02552
79.2,6.6,26608.2,0.07141,0.02556
79.3,6.608,26608.78,0.07156,0.02561
79.4,6.617,26609.58,0.0717,0.02566
79.5,6.625,26610.42,0.07185,0.0257
79.6,6.633,26609.3,0.07199,0.02575
79.7,6.642,26611.25,0.07213,0.0258
79.8,6.65,26612.27,0.07227,0.02584
79.9,6.658,26611.04,0.07242,0.0259
80,6.667,26610.75,0.07257,0.02594
80.1,6.675,26611.69,0.07271,0.02599
80.2,6.683,26611.71,0.07286,0.02604
80.3,6.692,26613.32,0.073,0.02609
80.4,6.7,26613.58,0.07315,0.02614
80.5,6.708,26615.31,0.0733,0.02619
80.6,6.717,26614.09,0.07344,0.02624
80.7,6.725,26615.61,0.07359,0.0263
80.8,6.733,26614.9,0.07373,0.02635
80.9,6.742,26615.37,0.07388,0.0264
81,6.75,26616.24,0.07402,0.02645
81.1,6.758,26617.86,0.07417,0.0265
81.2,6.767,26614.05,0.07431,0.02655
81.3,6.775,26615.23,0.07446,0.0266
81.4,6.783,26617.03,0.0746,0.02665
81.5,6.792,26618.12,0.07475,0.0267
81.6,6.8,26617.86,0.0749,0.02675
81.7,6.808,26617.59,0.07504,0.0268
81.8,6.817,26618.12,0.07519,0.02685
81.9,6.825,26620.96,0.07534,0.0269
82,6.833,26618.31,0.07548,0.02695
82.1,6.842,26618.58,0.07563,0.027
82.2,6.85,26621.1,0.07577,0.02705
82.3,6.859,26621.58,0.07592,0.0271
82.4,6.867,26621.97,0.07607,0.02715
82.5,6.875,26622.17,0.07622,0.0272
82.6,6.883,26621.53,0.07637,0.02725
82.7,6.892,26623.74,0.07651,0.02731
82.8,6.9,26625.75,0.07667,0.02736
82.9,6.908,26623.03,0.07681,0.02741
83,6.917,26624.73,0.07697,0.02746
83.1,6.925,26625.04,0.07711,0.02751
83.2,6.933,26623.02,0.07726,0.02756
83.3,6.942,26626.99,0.07741,0.02761
83.4,6.95,26626.76,0.07756,0.02766
83.5,6.958,26626.66,0.07771,0.02771
83.6,6.967,26628.39,0.07786,0.02776
83.7,6.975,26626.37,0.07801,0.02782
83.8,6.983,26625.94,0.07816,0.02787
83.9,6.992,26629.12,0.07831,0.02792
84,7,26628.16,0.07846,0.02797
84.1,7.008,26627.6,0.07861,0.02802
84.2,7.017,26627.51,0.07877,0.02807
84.3,7.025,26629.22,0.07892,0.02812
84.4,7.034,26631.46,0.07907,0.02817
84.5,7.042,26629.34,0.07922,0.02822
84.6,7.05,26629.75,0.07937,0.02827
84.7,7.058,26632.23,0.07952,0.02832
84.8,7.067,26628.75,0.07968,0.02837
84.9,7.075,26632.29,0.07983,0.02842
85,7.083,26633.92,0.07999,0.02847
85.1,7.092,26631.44,0.08014,0.02852
85.2,7.1,26630.86,0.08029,0.02858
85.3,7.108,26632.65,0.08045,0.02863
85.4,7.117,26634.91,0.0806,0.02868
85.5,7.125,26634.16,0.08076,0.02873
85.6,7.133,26633.72,0.08091,0.02878
85.7,7.142,26635.13,0.08107,0.02883
85.8,7.15,26634.41,0.08123,0.02888
85.9,7.158,26633.89,0.08138,0.02893
86,7.167,26635.31,0.08154,0.02899
86.1,7.175,26634.37,0.0817,0.02904
86.2,7.183,26634.94,0.08185,0.0291
86.3,7.192,26635.92,0.08201,0.02915
86.4,7.2,26634.62,0.08216,0.0292
86.5,7.208,26637.97,0.08232,0.02925
86.6,7.217,26637.8,0.08248,0.0293
86.7,7.225,26636.04,0.08264,0.02935
86.8,7.233,26636.38,0.0828,0.0294
86.9,7.242,26638.49,0.08296,0.02945
87,7.25,26640.75,0.08311,0.02951
87.1,7.258,26638.58,0.08327,0.02956
87.2,7.267,26638.11,0.08343,0.02961
87.3,7.275,26638.67,0.08359,0.02966
87.4,7.283,26638.93,0.08375,0.02971
87.5,7.292,26639.09,0.08392,0.02976
87.6,7.3,26641.09,0.08408,0.02981
87.7,7.308,26641.29,0.08423,0.02987
87.8,7.317,26639.88,0.0844,0.02992
87.9,7.325,26638.87,0.08455,0.02997
88,7.333,26640.09,0.08472,0.03002
88.1,7.342,26639.38,0.08488,0.03007
88.2,7.35,26642.35,0.08505,0.03012
88.3,7.358,26641.53,0.08522,0.03018
88.4,7.367,26640.07,0.08538,0.03023
88.5,7.375,26641.99,0.08554,0.03028
88.6,7.383,26640.69,0.08571,0.03034
88.7,7.392,26642.07,0.08588,0.03039
88.8,7.4,26642.93,0.08604,0.03044
88.9,7.409,26642.33,0.08621,0.03049
89,7.417,26640.58,0.08637,0.03054
89.1,7.425,26641.87,0.08654,0.0306
89.2,7.434,26642.82,0.08671,0.03065
89.3,7.442,26642.04,0.08688,0.0307
89.4,7.45,26641.42,0.08704,0.03075
89.5,7.458,26641.31,0.08721,0.0308
89.6,7.467,26643.15,0.08737,0.03085
89.7,7.475,26643.66,0.08754,0.0309
89.8,7.483,26643.46,0.08771,0.03095
89.9,7.492,26641.99,0.08789,0.031
90,7.5,26643.63,0.08806,0.03105
90.1,7.508,26644.2,0.08823,0.03108
90.2,7.517,26642.33,0.08839,0.03114
90.3,7.525,26644.36,0.08857,0.03119
90.4,7.534,26644.2,0.08874,0.03125
90.5,7.542,26641.91,0.08891,0.0313
90.6,7.55,26644.35,0.08909,0.03135
90.7,7.558,26644.44,0.08926,0.03141
90.8,7.567,26643.17,0.08943,0.03146
90.9,7.575,26645.22,0.08961,0.03152
91,7.584,26642.5,0.08979,0.03157
91.1,7.592,26644.6,0.08996,0.03163
91.2,7.6,26644.12,0.09013,0.03168
91.3,7.608,26644.58,0.09031,0.03173
91.4,7.617,26645.3,0.09048,0.03179
91.5,7.625,26644.74,0.09067,0.03184
91.6,7.633,26643.21,0.09084,0.03189
91.7,7.642,26644.95,0.09102,0.03195
91.8,7.65,26645.01,0.0912,0.032
91.9,7.659,26644.04,0.09138,0.03205
92,7.667,26644.33,0.09156,0.0321
92.1,7.675,26644.05,0.09174,0.03216
92.2,7.683,26643.52,0.09192,0.03221
92.3,7.692,26644.09,0.0921,0.03226
92.4,7.7,26644.55,0.09228,0.03231
92.5,7.708,26645.96,0.09246,0.03237
92.6,7.717,26645.24,0.09264,0.03242
92.7,7.725,26643.61,0.09283,0.03247
92.8,7.733,26643.27,0.09301,0.03252
92.9,7.742,26642.37,0.0932,0.03257
93,7.75,26645.8,0.09339,0.03263
93.1,7.758,26643.89,0.09357,0.03268
93.2,7.767,26644.64,0.09376,0.03273
93.3,7.775,26643.79,0.09395,0.03278
93.4,7.783,26644.02,0.09414,0.03284
93.5,7.792,26644.54,0.09433,0.03289
93.6,7.8,26644.68,0.09452,0.03294
93.7,7.808,26643.16,0.09471,0.033
93.8,7.817,26642.27,0.09491,0.03305
93.9,7.825,26644.46,0.09511,0.0331
94,7.833,26641.09,0.09529,0.03315
94.1,7.842,26641.99,0.09549,0.0332
94.2,7.85,26643.2,0.09568,0.03325
94.3,7.858,26642.61,0.09587,0.03331
94.4,7.867,26640.83,0.09607,0.03336
94.5,7.875,26643,0.09626,0.03341
94.6,7.883,26642.88,0.09646,0.03347
94.7,7.892,26641.54,0.09666,0.03352
94.8,7.9,26640.64,0.09685,0.03357
94.9,7.908,26643.2,0.09705,0.03362
95,7.917,26641.97,0.09726,0.03367
95.1,7.925,26642.03,0.09746,0.03372
95.2,7.933,26641.34,0.09766,0.03377
95.3,7.942,26640.66,0.09786,0.03382
95.4,7.95,26641.58,0.09807,0.03387
95.5,7.958,26639.78,0.09828,0.03392
95.6,7.967,26638.61,0.09848,0.03398
95.7,7.975,26639.85,0.09868,0.03403
95.8,7.983,26640.91,0.0989,0.03408
95.9,7.992,26639.49,0.09911,0.03413
96,8,26638.9,0.09932,0.03418
96.1,8.008,26638.65,0.09952,0.03423
96.2,8.017,26640.43,0.09973,0.03427
96.3,8.025,26637.38,0.09995,0.03432
96.4,8.034,26636.81,0.10016,0.03436
96.5,8.042,26635.15,0.10037,0.03441
96.6,8.05,26638.4,0.10059,0.03445
96.7,8.058,26638.39,0.10081,0.0345
96.8,8.067,26635.92,0.10102,0.03455
96.9,8.075,26635.39,0.10124,0.03459
97,8.083,26634.42,0.10146,0.03463
97.1,8.092,26634.21,0.10168,0.03467
97.2,8.1,26635.09,0.1019,0.03472
97.3,8.108,26633.54,0.10212,0.03476
97.4,8.117,26633.99,0.10234,0.03481
97.5,8.125,26631.55,0.10256,0.03485
97.6,8.133,26631.79,0.10279,0.03489
97.7,8.142,26630.98,0.10301,0.03493
97.8,8.15,26631.25,0.10325,0.03497
97.9,8.159,26632.22,0.10347,0.03501
98,8.167,26631.47,0.1037,0.03506
98.1,8.175,26628.96,0.10393,0.0351
98.2,8.183,26626.17,0.10416,0.03514
98.3,8.192,26628.26,0.10439,0.03518
98.4,8.2,26627.11,0.10462,0.03521
98.5,8.209,26628.64,0.10486,0.03524
98.6,8.217,26625.41,0.10509,0.03528
98.7,8.225,26625.54,0.10533,0.03531
98.8,8.233,26624.7,0.10557,0.03535
98.9,8.242,26624.46,0.10582,0.03539
99,8.25,26625.12,0.10606,0.03543
99.1,8.258,26623.43,0.10631,0.03546
99.2,8.267,26620.02,0.10655,0.03549
99.3,8.275,26620.65,0.10679,0.03553
99.4,8.283,26619.05,0.10703,0.03556
99.5,8.292,26619.45,0.10728,0.0356
99.6,8.3,26618.12,0.10753,0.03563
99.7,8.308,26617.8,0.10777,0.03564
99.8,8.317,26618.46,0.10802,0.03568
99.9,8.325,26615.57,0.10827,0.03571
100,8.333,26615.77,0.10852,0.03575
100.1,8.342,26613.72,0.10878,0.03578
100.2,8.35,26614.36,0.10904,0.03581
100.3,8.358,26612.12,0.1093,0.03584
100.4,8.367,26610.76,0.10955,0.03587
100.5,8.375,26611.28,0.10981,0.0359
100.6,8.383,26611.54,0.11007,0.03593
100.7,8.392,26609.75,0.11033,0.03596
100.8,8.4,26609.35,0.11059,0.03598
100.9,8.408,26608.59,0.11085,0.036
101,8.417,26608.89,0.11111,0.03603
101.1,8.425,26607.27,0.11139,0.03605
101.2,8.433,26605.94,0.11165,0.03608
101.3,8.442,26604.82,0.11192,0.0361
101.4,8.45,26603.47,0.11219,0.03613
101.5,8.458,26603.35,0.11246,0.03615
101.6,8.467,26601.48,0.11273,0.03617
101.7,8.475,26601.82,0.113,0.03619
101.8,8.484,26601.48,0.11328,0.03621
101.9,8.492,26598.37,0.11355,0.03623
102,8.5,26597.12,0.11383,0.03624
102.1,8.508,26596.73,0.11411,0.03627
102.2,8.517,26592.36,0.11439,0.03629
102.3,8.525,26590.38,0.11467,0.03631
102.4,8.533,26588.32,0.11494,0.03632
102.5,8.542,26583.4,0.11522,0.03634
102.6,8.55,26583.93,0.11551,0.03635
102.7,8.558,26575.63,0.11579,0.03637
102.8,8.567,26573.57,0.11607,0.03639
102.9,8.575,26570.12,0.11635,0.0364
103,8.583,26562.25,0.11663,0.03641
103.1,8.592,26556.22,0.11692,0.03642
103.2,8.6,26556.71,0.11722,0.03644
103.3,8.608,26544.45,0.11751,0.03645
103.4,8.617,26533.19,0.1178,0.03647
103.5,8.625,26531.22,0.11809,0.03648
103.6,8.633,26520.49,0.11838,0.03649
103.7,8.642,26511.29,0.11867,0.0365
103.8,8.65,26501.41,0.11896,0.03651
103.9,8.658,26490.31,0.11926,0.03652
104,8.667,26488.51,0.11956,0.03653
104.1,8.675,26472.86,0.11986,0.03654
104.2,8.683,26451.45,0.12016,0.03655
104.3,8.692,26454.34,0.12045,0.03656
104.4,8.7,26449.43,0.12075,0.03657
104.5,8.708,26437.24,0.12105,0.03658
104.6,8.717,26424.28,0.12136,0.03659
104.7,8.725,26409.62,0.12166,0.03659
104.8,8.733,26409.48,0.12195,0.0366
104.9,8.742,26408.47,0.12226,0.03661
105,8.75,26392.94,0.12256,0.03661
105.1,8.758,26390.68,0.12286,0.03662
105.2,8.767,26384.47,0.12316,0.03663
105.3,8.775,26381.45,0.12347,0.03664
105.4,8.783,26371.21,0.12377,0.0366
105.5,8.792,26369.14,0.12408,0.0366
105.6,8.8,26363.33,0.12439,0.03661
105.7,8.808,26356.52,0.1247,0.03663
105.8,8.817,26347.33,0.12501,0.03664
105.9,8.825,26337.71,0.12531,0.03664
106,8.833,26333.45,0.12562,0.03665
106.1,8.842,26329.41,0.12594,0.03666
106.2,8.85,26318.39,0.12625,0.03667
106.3,8.858,26308.19,0.12656,0.03668
106.4,8.867,26299.49,0.12688,0.03668
106.5,8.875,26292.27,0.1272,0.03669
106.6,8.883,26275.99,0.12752,0.03669
106.7,8.892,26260.27,0.12783,0.0367
106.8,8.9,26256.24,0.12815,0.03671
106.9,8.908,26248.75,0.12846,0.03671
107,8.917,26242.91,0.12878,0.03672
107.1,8.925,26235.33,0.12909,0.03672
107.2,8.933,26228.48,0.12941,0.03672
107.3,8.942,26223.51,0.12972,0.03673
107.4,8.95,26219.34,0.13004,0.03673
107.5,8.958,26214.95,0.13036,0.03674
107.6,8.967,26207.88,0.13068,0.03674
107.7,8.975,26202.96,0.13101,0.03675
107.8,8.983,26197.53,0.13133,0.03675
107.9,8.992,26190.21,0.13164,0.03675
108,9,26184.96,0.13196,0.03676
108.1,9.008,26178.58,0.13228,0.03676
108.2,9.017,26169.98,0.1326,0.03677
108.3,9.025,26163.57,0.13293,0.03677
108.4,9.033,26152.98,0.13325,0.03677
108.5,9.042,26152.67,0.13357,0.03677
108.6,9.05,26150.89,0.1339,0.03678
108.7,9.058,26137.53,0.13422,0.03678
108.8,9.067,26131.27,0.13455,0.03679
108.9,9.075,26124.5,0.13487,0.03679
109,9.083,26114.38,0.13519,0.03679
109.1,9.092,26108.63,0.13552,0.03679
109.2,9.1,26095.77,0.13584,0.03679
109.3,9.109,26084.14,0.13617,0.03679
109.4,9.117,26070.75,0.1365,0.03679
109.5,9.125,26059.22,0.13683,0.0368
109.6,9.133,26035.51,0.13715,0.0368
109.7,9.142,26029.02,0.13747,0.03681
109.8,9.15,26017.63,0.13781,0.03681
109.9,9.159,25995.99,0.13814,0.03681
110,9.167,25986.74,0.13846,0.03682
110.1,9.175,25981.93,0.13878,0.03682
110.2,9.183,25976.64,0.13911,0.03683
110.3,9.192,25971.86,0.13945,0.03684
110.4,9.2,25965.3,0.13977,0.03684
110.5,9.208,25963.82,0.14009,0.03683
110.6,9.217,25955.98,0.14042,0.03683
110.7,9.225,25947.51,0.14076,0.03683
110.8,9.233,25940.89,0.14108,0.03684
110.9,9.242,25925.53,0.14141,0.03684
111,9.25,25908.31,0.14175,0.03685
111.1,9.258,25888.99,0.14208,0.03685
111.2,9.267,25873.34,0.1424,0.03683
111.3,9.275,25853.16,0.14274,0.03684
111.4,9.283,25839.43,0.14306,0.03684
111.5,9.292,25827.8,0.1434,0.03683
111.6,9.3,25805.26,0.14373,0.03684
111.7,9.308,25795.45,0.14407,0.03684
111.8,9.317,25782.12,0.1444,0.03684
111.9,9.325,25767.75,0.14473,0.03684
112,9.334,25760.61,0.14507,0.03684
112.1,9.342,25745.96,0.14539,0.03683
112.2,9.35,25737.97,0.14573,0.03681
112.3,9.358,25728.41,0.14606,0.03682
112.4,9.367,25712.44,0.14639,0.03682
112.5,9.375,25697.6,0.14672,0.03682
112.6,9.383,25687.27,0.14705,0.03682
112.7,9.392,25664.74,0.14739,0.03682
112.8,9.4,25657.68,0.14772,0.03683
112.9,9.408,25644.95,0.14805,0.03682
113,9.417,25641.17,0.14838,0.03682
113.1,9.425,25643.24,0.14872,0.03683
113.2,9.433,25632.47,0.14905,0.03683
113.3,9.442,25629.27,0.14939,0.03683
113.4,9.45,25626.69,0.14972,0.03683
113.5,9.458,25622.48,0.15005,0.03683
113.6,9.467,25617.8,0.15039,0.03684
113.7,9.475,25614.14,0.15072,0.03684
113.8,9.483,25605.85,0.15105,0.03684
113.9,9.492,25596.28,0.15139,0.03683
114,9.5,25591.48,0.15173,0.03683
114.1,9.509,25582.73,0.15207,0.03683
114.2,9.517,25569.85,0.15241,0.03683
114.3,9.525,25546.88,0.15275,0.03683
114.4,9.533,25538.22,0.15308,0.03682
114.5,9.542,25519.85,0.15342,0.03683
114.6,9.55,25496.53,0.15376,0.03685
114.7,9.558,25466.24,0.15409,0.03685
114.8,9.567,25451.57,0.15443,0.03685
114.9,9.575,25434.55,0.15477,0.03686
115,9.583,25417.02,0.15511,0.03686
115.1,9.592,25397.03,0.15544,0.03685
115.2,9.6,25386.1,0.15578,0.03685
115.3,9.608,25372.62,0.15612,0.03685
115.4,9.617,25362.88,0.15646,0.03686
115.5,9.625,25349.48,0.15679,0.03686
115.6,9.633,25331.91,0.15713,0.03684
115.7,9.642,25313.1,0.15746,0.03682
115.8,9.65,25296.07,0.1578,0.03682
115.9,9.658,25262.59,0.15814,0.03683
116,9.667,25240.61,0.15848,0.03683
116.1,9.675,25221.54,0.15882,0.03683
116.2,9.684,25181.56,0.15916,0.03684
116.3,9.692,25165.26,0.1595,0.03683
116.4,9.7,25148.6,0.15984,0.03683
116.5,9.708,25134.72,0.16018,0.03683
116.6,9.717,25127.23,0.16051,0.03683
116.7,9.725,25119.82,0.16086,0.03684
116.8,9.733,25115.23,0.1612,0.03684
116.9,9.742,25112.56,0.16153,0.03685
117,9.75,25111.57,0.16188,0.03686
117.1,9.758,25110.62,0.16222,0.03686
117.2,9.767,25109.58,0.16256,0.03686
117.3,9.775,25105.47,0.16291,0.03686
117.4,9.783,25101.87,0.16324,0.03685
117.5,9.792,25092.43,0.16358,0.03685
117.6,9.8,25076.94,0.16392,0.03685
117.7,9.808,25063.58,0.16426,0.03686
117.8,9.817,25037.7,0.16459,0.03687
117.9,9.825,25013.37,0.16493,0.03688
118,9.833,24995,0.16527,0.03688
118.1,9.842,24979.75,0.16561,0.03688
118.2,9.85,24968.88,0.16594,0.03689
118.3,9.858,24955.81,0.16628,0.03689
118.4,9.867,24941.91,0.16663,0.03689
118.5,9.875,24919.41,0.16697,0.03689
118.6,9.883,24893.81,0.16731,0.03689
118.7,9.892,24878.78,0.16765,0.03689
118.8,9.9,24860.16,0.16798,0.03689
118.9,9.908,24838.4,0.16833,0.03689
119,9.917,24818.5,0.16867,0.03689
119.1,9.925,24802.04,0.16901,0.03689
119.2,9.933,24785.33,0.16936,0.03689
119.3,9.942,24774.72,0.1697,0.03689
119.4,9.95,24763.34,0.17005,0.03689
119.5,9.958,24748.96,0.17039,0.03689
119.6,9.967,24725.8,0.17074,0.03689
119.7,9.975,24683.87,0.17107,0.03688
119.8,9.983,24653.39,0.17141,0.03688
119.9,9.992,24623.81,0.17175,0.03688
120,10,24597.71,0.17209,0.03688
120.1,10.008,24571.72,0.17245,0.03688
120.2,10.017,24555.9,0.17279,0.03687
120.3,10.025,24550.16,0.17313,0.03687
120.4,10.033,24544.73,0.17347,0.03687
120.5,10.042,24539.97,0.17382,0.03687
120.6,10.05,24532.6,0.17416,0.03687
120.7,10.058,24524.26,0.17451,0.03687
120.8,10.067,24512.95,0.17485,0.03686
120.9,10.075,24492.49,0.17519,0.03687
121,10.084,24465.64,0.17553,0.03687
121.1,10.092,24440.43,0.17588,0.03687
121.2,10.1,24415.81,0.17623,0.03686
121.3,10.108,24385.96,0.17657,0.03686
121.4,10.117,24357.57,0.17691,0.03686
121.5,10.125,24339.88,0.17726,0.03687
121.6,10.133,24324.97,0.1776,0.03687
121.7,10.142,24317.26,0.17795,0.03687
121.8,10.15,24303.39,0.1783,0.03687
121.9,10.158,24286.98,0.17864,0.03688
122,10.167,24262.38,0.17899,0.03687
122.1,10.175,24233.19,0.17934,0.03688
122.2,10.183,24195.9,0.17968,0.03687
122.3,10.192,24177.78,0.18003,0.03687
122.4,10.2,24157.31,0.18038,0.03688
122.5,10.208,24148.87,0.18072,0.03688
122.6,10.217,24140.72,0.18107,0.03688
122.7,10.225,24124.73,0.18142,0.03688
122.8,10.233,24111.19,0.18176,0.03688
122.9,10.242,24094.63,0.1821,0.03688
123,10.25,24078.43,0.18245,0.03688
123.1,10.259,24065.74,0.18279,0.03688
123.2,10.267,24056.49,0.18314,0.03688
123.3,10.275,24042.53,0.18349,0.03688
123.4,10.284,24020.9,0.18383,0.03688
123.5,10.292,23985.01,0.18418,0.03689
123.6,10.3,23958.95,0.18453,0.03689
123.7,10.309,23931.09,0.18488,0.0369
123.8,10.317,23910.32,0.18523,0.0369
123.9,10.325,23890.84,0.18558,0.0369
124,10.333,23865.84,0.18592,0.0369
124.1,10.342,23837.75,0.18627,0.03691
124.2,10.35,23803.73,0.18662,0.03691
124.3,10.358,23770.15,0.18697,0.0369
124.4,10.367,23737.47,0.18732,0.03689
124.5,10.375,23709.77,0.18767,0.03688
124.6,10.383,23690.27,0.18802,0.03687
124.7,10.392,23678.05,0.18837,0.03687
124.8,10.4,23666.9,0.18872,0.03687
124.9,10.408,23647.04,0.18907,0.03686
125,10.417,23615.69,0.18942,0.03685
125.1,10.425,23595.53,0.18976,0.03684
125.2,10.433,23579.13,0.19011,0.03685
125.3,10.442,23573.17,0.19046,0.03687
125.4,10.45,23566.61,0.19081,0.03688
125.5,10.459,23563.05,0.19116,0.03689
125.6,10.467,23559.77,0.19151,0.0369
125.7,10.475,23553.61,0.19185,0.03691
125.8,10.483,23542.62,0.19221,0.03692
125.9,10.492,23524.3,0.19256,0.03692
126,10.5,23488.18,0.19291,0.03692
126.1,10.508,23440.47,0.19326,0.03692
126.2,10.517,23396.7,0.1936,0.03692
126.3,10.525,23365.57,0.19395,0.03691
126.4,10.533,23343,0.1943,0.03691
126.5,10.542,23316.25,0.19465,0.0369
126.6,10.55,23290.28,0.19501,0.03688
126.7,10.558,23242.59,0.19536,0.0369
126.8,10.567,23193.7,0.19571,0.03691
126.9,10.575,23140,0.19606,0.03692
127,10.583,23100.18,0.19641,0.03694
127.1,10.592,23077.5,0.19676,0.03694
127.2,10.6,23054.21,0.19712,0.03694
127.3,10.608,23030.88,0.19746,0.03694
127.4,10.617,23011.28,0.19781,0.03694
127.5,10.625,22987.69,0.19817,0.03694
127.6,10.633,22969.14,0.19853,0.03694
127.7,10.642,22955.9,0.19888,0.03694
127.8,10.65,22934.05,0.19924,0.03694
127.9,10.658,22911.91,0.19958,0.03694
128,10.667,22886.54,0.19994,0.03695
128.1,10.675,22873.89,0.2003,0.03695
128.2,10.683,22865.37,0.20065,0.03695
128.3,10.692,22848.16,0.201,0.03695
128.4,10.7,22821.18,0.20135,0.03696
128.5,10.708,22787.13,0.20171,0.03696
128.6,10.717,22751.28,0.20206,0.03696
128.7,10.725,22716.54,0.20241,0.03696
128.8,10.733,22685.39,0.20278,0.03696
128.9,10.742,22662.2,0.20313,0.03697
129,10.75,22622,0.20348,0.03698
129.1,10.759,22591.26,0.20384,0.03698
129.2,10.767,22566.05,0.2042,0.03694
129.3,10.775,22545.91,0.20456,0.03693
129.4,10.783,22521.37,0.20492,0.03692
129.5,10.792,22495.79,0.20528,0.03692
129.6,10.8,22472.03,0.20564,0.03692
129.7,10.809,22437.3,0.20601,0.03692
129.8,10.817,22329.31,0.2064,0.03691
129.9,10.825,22244.53,0.2068,0.03688
130,10.833,22080.27,0.20725,0.03688
130.1,10.842,14889.46,0.21282,0.0334
130.108,10.843,9921.37,0.21367,0.03345
