Time (s),Extension (mm),Load (N),Axial Strain (mm/mm),Transverse Strain (mm/mm)
13.6,1.134,2884.52,0.00089,0.00036
13.7,1.142,2913.28,0.0009,0.00036
13.8,1.15,2938.29,0.0009,0.00037
13.9,1.158,2976.71,0.00091,0.00037
14,1.167,2994.12,0.00091,0.00037
14.1,1.175,3017.42,0.00092,0.00037
14.2,1.183,3033.23,0.00093,0.00038
14.3,1.192,3045.7,0.00093,0.00038
14.4,1.2,3060.8,0.00094,0.00038
14.5,1.208,3068.85,0.00094,0.00038
14.6,1.217,3081.08,0.00095,0.00038
14.7,1.225,3090.45,0.00096,0.00039
14.8,1.234,3097.75,0.00096,0.00039
14.9,1.242,3105.49,0.00097,0.00039
15,1.25,3114.43,0.00097,0.00039
15.1,1.258,3124.55,0.00098,0.0004
15.2,1.267,3151.67,0.00098,0.0004
15.3,1.275,3171.58,0.00099,0.0004
15.4,1.284,3186.58,0.00099,0.0004
15.5,1.292,3199.58,0.001,0.0004
15.6,1.3,3215.11,0.00101,0.00041
15.7,1.308,3226.4,0.00101,0.00041
15.8,1.317,3250.58,0.00102,0.00041
15.9,1.325,3276.55,0.00102,0.00041
16,1.333,3303.5,0.00103,0.00042
16.1,1.342,3345.19,0.00103,0.00042
16.2,1.35,3376.3,0.00104,0.00042
16.3,1.359,3395.5,0.00105,0.00042
16.4,1.367,3418.33,0.00105,0.00043
16.5,1.375,3434.98,0.00106,0.00043
16.6,1.384,3450.81,0.00106,0.00043
16.7,1.392,3476.7,0.00107,0.00043
16.8,1.4,3494.65,0.00108,0.00044
16.9,1.409,3517.19,0.00108,0.00044
17,1.417,3532.66,0.00109,0.00044
17.1,1.425,3538.25,0.00109,0.00044
17.2,1.434,3545.9,0.0011,0.00045
17.3,1.442,3553,0.0011,0.00045
17.4,1.45,3564.92,0.00111,0.00045
17.5,1.459,3576.12,0.00112,0.00045
17.6,1.467,3601.12,0.00112,0.00046
17.7,1.475,3621.14,0.00114,0.00046
17.8,1.483,3649.97,0.00113,0.00046
17.9,1.492,3675.63,0.00114,0.00046
18,1.5,3712.44,0.00115,0.00047
18.1,1.508,3752.56,0.00115,0.00047
18.2,1.517,3781.49,0.00116,0.00047
18.3,1.525,3800.53,0.00116,0.00047
18.4,1.533,3821.63,0.00118,0.00048
18.5,1.542,3832.16,0.00118,0.00048
18.6,1.55,3849.24,0.00118,0.00048
18.7,1.558,3868.74,0.0012,0.00048
18.8,1.567,3883.75,0.00119,0.00049
18.9,1.575,3903.06,0.00121,0.00049
19,1.583,3934.11,0.0012,0.00049
19.1,1.592,3963.69,0.00122,0.00049
19.2,1.6,4007.47,0.00122,0.0005
19.3,1.608,4037.8,0.00122,0.0005
19.4,1.617,4065.21,0.00124,0.0005
19.5,1.625,4085.54,0.00123,0.0005
19.6,1.634,4096.9,0.00125,0.00051
19.7,1.642,4106.52,0.00126,0.00051
19.8,1.65,4111.03,0.00125,0.00051
19.9,1.658,4117.82,0.00127,0.00052
20,1.667,4123,0.00127,0.00052
20.1,1.675,4134.09,0.00128,0.00052
20.2,1.684,4152.6,0.00129,0.00052
20.3,1.692,4181.73,0.00129,0.00052
20.4,1.7,4217.04,0.0013,0.00053
20.5,1.708,4243.77,0.0013,0.00053
20.6,1.717,4261.15,0.00131,0.00053
20.7,1.725,4276.75,0.00131,0.00054
20.8,1.734,4298.37,0.00133,0.00054
20.9,1.742,4322.51,0.00133,0.00054
21,1.75,4358.71,0.00134,0.00055
21.1,1.758,4394.27,0.00135,0.00055
21.2,1.767,4432.76,0.00135,0.00055
21.3,1.775,4457.25,0.00136,0.00055
21.4,1.783,4481.13,0.00137,0.00056
21.5,1.792,4502.91,0.00137,0.00056
21.6,1.8,4532.28,0.00138,0.00056
21.7,1.809,4558.99,0.00139,0.00056
21.8,1.817,4574.45,0.00139,0.00057
21.9,1.825,4583.09,0.0014,0.00057
22,1.833,4592.96,0.00141,0.00057
22.1,1.842,4601.94,0.00142,0.00058
22.2,1.85,4610.7,0.00142,0.00058
22.3,1.859,4617.86,0.00143,0.00058
22.4,1.867,4625.73,0.00144,0.00058
22.5,1.875,4636.09,0.00145,0.00059
22.6,1.883,4654.9,0.00145,0.00059
22.7,1.892,4700.5,0.00146,0.00059
22.8,1.9,4756.22,0.00147,0.0006
22.9,1.909,4801.5,0.00147,0.0006
23,1.917,4833.92,0.00148,0.0006
23.1,1.925,4863.04,0.00149,0.0006
23.2,1.933,4890.24,0.00149,0.00061
23.3,1.942,4910.4,0.0015,0.00061
23.4,1.95,4927.15,0.00151,0.00061
23.5,1.959,4958.86,0.00152,0.00062
23.6,1.967,4995.83,0.00152,0.00062
23.7,1.975,5029.15,0.00153,0.00062
23.8,1.984,5056.99,0.00154,0.00063
23.9,1.992,5077.75,0.00155,0.00063
24,2,5095.89,0.00155,0.00063
24.1,2.009,5112.93,0.00156,0.00063
24.2,2.017,5123.82,0.00157,0.00064
24.3,2.025,5130.73,0.00157,0.00064
24.4,2.034,5142.01,0.00158,0.00064
24.5,2.042,5156.11,0.00159,0.00065
24.6,2.05,5175.32,0.0016,0.00065
24.7,2.058,5206.96,0.0016,0.00065
24.8,2.067,5241.86,0.00161,0.00066
24.9,2.075,5266.61,0.00162,0.00066
25,2.083,5283.15,0.00163,0.00066
25.1,2.092,5299.18,0.00163,0.00066
25.2,2.1,5322.92,0.00164,0.00067
25.3,2.108,5359.63,0.00165,0.00067
25.4,2.117,5401.01,0.00166,0.00067
25.5,2.125,5439.73,0.00167,0.00068
25.6,2.133,5468.69,0.00167,0.00068
25.7,2.142,5499.78,0.00168,0.00068
25.8,2.15,5533.47,0.00169,0.00068
25.9,2.159,5577.99,0.0017,0.00069
26,2.167,5610.57,0.0017,0.00069
26.1,2.175,5630.66,0.00171,0.00069
26.2,2.184,5643.2,0.00172,0.0007
26.3,2.192,5655.05,0.00173,0.0007
26.4,2.2,5665.44,0.00174,0.0007
26.5,2.209,5676.58,0.00174,0.0007
26.6,2.217,5685.19,0.00175,0.00071
26.7,2.225,5696.25,0.00176,0.00071
26.8,2.233,5712.34,0.00176,0.00071
26.9,2.242,5747.28,0.00177,0.00072
27,2.25,5793.42,0.00178,0.00072
27.1,2.259,5833.16,0.00179,0.00072
27.2,2.267,5867.35,0.0018,0.00073
27.3,2.275,5901.4,0.0018,0.00073
27.4,2.283,5923.66,0.00181,0.00073
27.5,2.292,5940.55,0.00182,0.00074
27.6,2.3,5967.22,0.00183,0.00074
27.7,2.309,5993.89,0.00183,0.00074
27.8,2.317,6035.34,0.00184,0.00074
27.9,2.325,6066.3,0.00185,0.00075
28,2.333,6081.8,0.00186,0.00075
28.1,2.342,6095.52,0.00187,0.00075
28.2,2.35,6108.89,0.00187,0.00076
28.3,2.359,6125.96,0.00189,0.00076
28.4,2.367,6148.19,0.00189,0.00076
28.5,2.375,6172.6,0.0019,0.00076
28.6,2.383,6200.58,0.00191,0.00077
28.7,2.392,6232.61,0.00192,0.00077
28.8,2.4,6278.07,0.00193,0.00077
28.9,2.409,6315.13,0.00193,0.00078
29,2.417,6345.24,0.00194,0.00078
29.1,2.425,6370.69,0.00195,0.00078
29.2,2.434,6395.79,0.00196,0.00079
29.3,2.442,6433.16,0.00196,0.00079
29.4,2.45,6471.81,0.00197,0.00079
29.5,2.458,6500.5,0.00198,0.0008
29.6,2.467,6533.39,0.00199,0.0008
29.7,2.475,6551.2,0.002,0.0008
29.8,2.484,6581.74,0.002,0.0008
29.9,2.492,6603.22,0.00201,0.00081
30,2.5,6616.02,0.00202,0.00081
30.1,2.509,6627.68,0.00203,0.00081
30.2,2.517,6635.51,0.00204,0.00082
30.3,2.525,6644.04,0.00205,0.00082
30.4,2.534,6662.51,0.00206,0.00082
30.5,2.542,6680.46,0.00206,0.00083
30.6,2.55,6693.29,0.00207,0.00083
30.7,2.558,6716.89,0.00208,0.00083
30.8,2.567,6765.06,0.00209,0.00084
30.9,2.575,6821.73,0.00209,0.00084
31,2.584,6859.02,0.00211,0.00084
31.1,2.592,6889.12,0.00211,0.00085
31.2,2.6,6917.37,0.00212,0.00085
31.3,2.608,6946.73,0.00213,0.00085
31.4,2.617,6990.5,0.00214,0.00086
31.5,2.625,7035.4,0.00214,0.00086
31.6,2.633,7086.46,0.00216,0.00086
31.7,2.642,7147.52,0.00216,0.00086
31.8,2.65,7172.64,0.00217,0.00087
31.9,2.658,7186.6,0.00218,0.00087
32,2.667,7194.12,0.00218,0.00087
32.1,2.675,7197.94,0.0022,0.00088
32.2,2.683,7207.25,0.0022,0.00088
32.3,2.692,7220.21,0.00221,0.00088
32.4,2.7,7234.22,0.00222,0.00089
32.5,2.709,7260.14,0.00222,0.00089
32.6,2.717,7294.22,0.00224,0.00089
32.7,2.725,7319.12,0.00224,0.0009
32.8,2.733,7337.07,0.00225,0.0009
32.9,2.742,7358.98,0.00226,0.0009
33,2.75,7387.55,0.00227,0.00091
33.1,2.759,7426,0.00228,0.00091
33.2,2.767,7452.67,0.00229,0.00091
33.3,2.775,7476.47,0.00229,0.00092
33.4,2.784,7497.87,0.0023,0.00092
33.5,2.792,7531.24,0.00231,0.00092
33.6,2.8,7579.82,0.00232,0.00092
33.7,2.809,7635.41,0.00233,0.00093
33.8,2.817,7670.78,0.00234,0.00093
33.9,2.825,7693.9,0.00234,0.00093
34,2.834,7709.13,0.00235,0.00094
34.1,2.842,7722.14,0.00236,0.00094
34.2,2.85,7734.97,0.00237,0.00094
34.3,2.858,7752.39,0.00238,0.00095
34.4,2.867,7777.98,0.00239,0.00095
34.5,2.875,7813.03,0.00239,0.00095
34.6,2.884,7876.98,0.00241,0.00096
34.7,2.892,7927.08,0.00241,0.00096
34.8,2.9,7955.46,0.00242,0.00096
34.9,2.909,7979.93,0.00243,0.00097
35,2.917,7995.04,0.00244,0.00097
35.1,2.925,8015.69,0.00244,0.00097
35.2,2.934,8036.14,0.00245,0.00098
35.3,2.942,8067.13,0.00246,0.00098
35.4,2.95,8095.73,0.00247,0.00098
35.5,2.958,8116.83,0.00248,0.00099
35.6,2.967,8130.06,0.00249,0.00099
35.7,2.975,8139.83,0.00249,0.00099
35.8,2.983,8157.5,0.0025,0.00099
35.9,2.992,8182.95,0.00251,0.001
36,3,8209.83,0.00252,0.001
36.1,3.008,8232.1,0.00252,0.001
36.2,3.017,8255.9,0.00253,0.00101
36.3,3.025,8292.23,0.00254,0.00101
36.4,3.034,8333.11,0.00255,0.00101
36.5,3.042,8367.83,0.00256,0.00102
36.6,3.05,8397.78,0.00257,0.00102
36.7,3.059,8434.59,0.00258,0.00102
36.8,3.067,8486.99,0.00259,0.00103
36.9,3.075,8538.68,0.00259,0.00103
37,3.084,8572.71,0.0026,0.00103
37.1,3.092,8601.65,0.00261,0.00104
37.2,3.1,8629.35,0.00262,0.00104
37.3,3.109,8669.16,0.00263,0.00104
37.4,3.117,8702.62,0.00264,0.00105
37.5,3.125,8725.95,0.00264,0.00105
37.6,3.134,8736.51,0.00265,0.00105
37.7,3.142,8741.31,0.00266,0.00105
37.8,3.15,8741.39,0.00267,0.00106
37.9,3.159,8742.25,0.00268,0.00106
38,3.167,8745.22,0.00268,0.00106
38.1,3.175,8757.52,0.00269,0.00107
38.2,3.183,8782.06,0.0027,0.00107
38.3,3.192,8834.18,0.00271,0.00108
38.4,3.2,8872.79,0.00272,0.00108
38.5,3.209,8904.85,0.00273,0.00108
38.6,3.217,8937.23,0.00274,0.00108
38.7,3.225,8968.87,0.00274,0.00109
38.8,3.233,9016.14,0.00275,0.00109
38.9,3.242,9056.07,0.00276,0.00109
39,3.25,9116.5,0.00277,0.0011
39.1,3.259,9171.73,0.00278,0.0011
39.2,3.267,9199.62,0.00278,0.0011
39.3,3.275,9215.78,0.00279,0.00111
39.4,3.284,9230.86,0.0028,0.00111
39.5,3.292,9248.1,0.00281,0.00111
39.6,3.3,9268.2,0.00282,0.00112
39.7,3.309,9295.91,0.00283,0.00112
39.8,3.317,9327.67,0.00284,0.00112
39.9,3.325,9363.51,0.00284,0.00113
40,3.334,9409.18,0.00285,0.00113
40.1,3.342,9432.84,0.00286,0.00113
40.2,3.35,9442.96,0.00287,0.00114
40.3,3.358,9458.68,0.00287,0.00114
40.4,3.367,9480.24,0.00288,0.00114
40.5,3.375,9505.2,0.0029,0.00114
40.6,3.384,9527.73,0.0029,0.00115
40.7,3.392,9542.68,0.00291,0.00115
40.8,3.4,9560.08,0.00292,0.00115
40.9,3.408,9588.89,0.00293,0.00116
41,3.417,9640.55,0.00294,0.00116
41.1,3.425,9686.85,0.00294,0.00116
41.2,3.434,9714.18,0.00295,0.00117
41.3,3.442,9733.13,0.00296,0.00117
41.4,3.45,9752.69,0.00297,0.00117
41.5,3.458,9769.66,0.00298,0.00118
41.6,3.467,9786.95,0.00299,0.00118
41.7,3.475,9809.14,0.003,0.00118
41.8,3.484,9840.43,0.003,0.00119
41.9,3.492,9890.3,0.00301,0.00119
42,3.5,9945.87,0.00302,0.00119
42.1,3.509,9989.22,0.00303,0.0012
42.2,3.517,10022.76,0.00304,0.0012
42.3,3.525,10063.59,0.00305,0.0012
42.4,3.534,10097.75,0.00305,0.00121
42.5,3.542,10137.51,0.00306,0.00121
42.6,3.55,10174.61,0.00307,0.00121
42.7,3.559,10215.9,0.00308,0.00122
42.8,3.567,10238.5,0.00309,0.00122
42.9,3.575,10246.34,0.00309,0.00122
43,3.583,10246.9,0.00311,0.00122
43.1,3.592,10247.18,0.00311,0.00123
43.2,3.6,10247.72,0.00312,0.00123
43.3,3.609,10250.53,0.00313,0.00123
43.4,3.617,10259.01,0.00314,0.00124
43.5,3.625,10280.49,0.00315,0.00124
43.6,3.633,10321.71,0.00315,0.00124
43.7,3.642,10383.57,0.00316,0.00125
43.8,3.65,10417.79,0.00317,0.00125
43.9,3.659,10454.77,0.00318,0.00125
44,3.667,10495.11,0.00319,0.00125
44.1,3.675,10529.35,0.0032,0.00126
44.2,3.684,10569.61,0.0032,0.00126
44.3,3.692,10602.79,0.00321,0.00126
44.4,3.7,10633.4,0.00322,0.00127
44.5,3.709,10672.25,0.00323,0.00127
44.6,3.717,10725.17,0.00324,0.00127
44.7,3.725,10768.34,0.00325,0.00128
44.8,3.733,10799.49,0.00325,0.00128
44.9,3.742,10814.6,0.00326,0.00128
45,3.75,10824.98,0.00327,0.00129
45.1,3.758,10840.19,0.00328,0.00129
45.2,3.767,10855.38,0.00329,0.00129
45.3,3.775,10862.89,0.0033,0.0013
45.4,3.784,10877.54,0.00331,0.0013
45.5,3.792,10905.3,0.00332,0.0013
45.6,3.8,10942.02,0.00332,0.00131
45.7,3.808,10970.05,0.00333,0.00131
45.8,3.817,10992.51,0.00334,0.00131
45.9,3.825,11022.83,0.00335,0.00131
46,3.834,11055.05,0.00336,0.00132
46.1,3.842,11083.65,0.00337,0.00132
46.2,3.85,11118.04,0.00337,0.00132
46.3,3.859,11171.72,0.00338,0.00133
46.4,3.867,11213.98,0.00339,0.00133
46.5,3.875,11247.89,0.0034,0.00133
46.6,3.884,11276.13,0.00341,0.00134
46.7,3.892,11297.72,0.00342,0.00134
46.8,3.9,11322.01,0.00343,0.00134
46.9,3.909,11338.21,0.00343,0.00135
47,3.917,11352.89,0.00344,0.00135
47.1,3.925,11384.67,0.00345,0.00135
47.2,3.934,11425.37,0.00346,0.00136
47.3,3.942,11464.04,0.00347,0.00136
47.4,3.95,11507.57,0.00347,0.00136
47.5,3.959,11546.61,0.00349,0.00137
47.6,3.967,11582.25,0.0035,0.00137
47.7,3.975,11617.14,0.0035,0.00137
47.8,3.984,11645.14,0.00351,0.00138
47.9,3.992,11661.29,0.00352,0.00138
48,4,11671.62,0.00353,0.00138
48.1,4.009,11688.06,0.00354,0.00138
48.2,4.017,11718.43,0.00355,0.00139
48.3,4.025,11737.67,0.00356,0.00139
48.4,4.033,11750.14,0.00357,0.00139
48.5,4.042,11761.99,0.00357,0.0014
48.6,4.05,11780.85,0.00358,0.0014
48.7,4.059,11810.39,0.00359,0.0014
48.8,4.067,11841.47,0.0036,0.00141
48.9,4.075,11870.79,0.0036,0.00141
49,4.084,11902.8,0.00361,0.00141
49.1,4.092,11948.01,0.00362,0.00142
49.2,4.1,11999.28,0.00363,0.00142
49.3,4.109,12030.62,0.00364,0.00142
49.4,4.117,12068.99,0.00365,0.00143
49.5,4.125,12116.96,0.00366,0.00143
49.6,4.134,12164.57,0.00366,0.00143
49.7,4.142,12216.26,0.00367,0.00144
49.8,4.15,12260.58,0.00368,0.00144
49.9,4.159,12299.43,0.00369,0.00144
50,4.167,12318.6,0.0037,0.00145
50.1,4.175,12327.15,0.00371,0.00145
50.2,4.184,12339,0.00372,0.00145
50.3,4.192,12352.4,0.00372,0.00146
50.4,4.2,12360.88,0.00373,0.00146
50.5,4.209,12367.64,0.00374,0.00146
50.6,4.217,12387.13,0.00375,0.00146
50.7,4.225,12420.96,0.00376,0.00147
50.8,4.234,12459.98,0.00377,0.00147
50.9,4.242,12486.51,0.00378,0.00147
51,4.25,12507.96,0.00378,0.00148
51.1,4.258,12530.15,0.00379,0.00148
51.2,4.267,12565.7,0.0038,0.00148
51.3,4.275,12605.9,0.00381,0.00149
51.4,4.284,12641.67,0.00382,0.00149
51.5,4.292,12681.33,0.00383,0.00149
51.6,4.3,12729.46,0.00384,0.0015
51.7,4.308,12784.36,0.00385,0.0015
51.8,4.317,12820.83,0.00386,0.0015
51.9,4.325,12838.17,0.00387,0.00151
52,4.333,12850.88,0.00387,0.00151
52.1,4.342,12867.23,0.00388,0.00151
52.2,4.35,12887.74,0.00389,0.00152
52.3,4.359,12916.58,0.0039,0.00152
52.4,4.367,12934.13,0.00391,0.00152
52.5,4.375,12971.81,0.00392,0.00153
52.6,4.383,13024.82,0.00392,0.00153
52.7,4.392,13065.29,0.00393,0.00153
52.8,4.4,13097.11,0.00394,0.00153
52.9,4.409,13116,0.00395,0.00154
53,4.417,13131.9,0.00396,0.00154
53.1,4.425,13153.47,0.00396,0.00154
53.2,4.433,13186.65,0.00398,0.00155
53.3,4.442,13233.05,0.00398,0.00155
53.4,4.45,13276.21,0.00399,0.00155
53.5,4.459,13307.39,0.004,0.00156
53.6,4.467,13320.78,0.00401,0.00156
53.7,4.475,13333.98,0.00402,0.00156
53.8,4.483,13348.92,0.00403,0.00157
53.9,4.492,13366.94,0.00404,0.00157
54,4.5,13390.13,0.00404,0.00157
54.1,4.509,13419.33,0.00405,0.00158
54.2,4.517,13467.47,0.00406,0.00158
54.3,4.525,13522.62,0.00407,0.00158
54.4,4.533,13560.57,0.00408,0.00159
54.5,4.542,13599.14,0.00409,0.00159
54.6,4.55,13637.9,0.0041,0.00159
54.7,4.559,13677.43,0.00411,0.0016
54.8,4.567,13709.37,0.00411,0.0016
54.9,4.575,13731.12,0.00412,0.0016
55,4.584,13753.81,0.00413,0.0016
55.1,4.592,13785.82,0.00414,0.00161
55.2,4.6,13824.68,0.00415,0.00161
55.3,4.609,13850.65,0.00416,0.00161
55.4,4.617,13872.21,0.00417,0.00162
55.5,4.625,13888.18,0.00418,0.00162
55.6,4.634,13905.89,0.00419,0.00162
55.7,4.642,13919.93,0.0042,0.00163
55.8,4.65,13928.61,0.0042,0.00163
55.9,4.658,13948.73,0.00421,0.00163
56,4.667,13992.58,0.00422,0.00164
56.1,4.675,14038.41,0.00423,0.00164
56.2,4.684,14075.25,0.00424,0.00164
56.3,4.692,14106.57,0.00425,0.00165
56.4,4.7,14143.65,0.00426,0.00165
56.5,4.709,14180.92,0.00426,0.00165
56.6,4.717,14226.77,0.00428,0.00166
56.7,4.725,14276.6,0.00428,0.00166
56.8,4.734,14331.46,0.00429,0.00166
56.9,4.742,14369.07,0.0043,0.00167
57,4.75,14389.46,0.00431,0.00167
57.1,4.759,14400.33,0.00432,0.00167
57.2,4.767,14410.16,0.00433,0.00168
57.3,4.775,14419.12,0.00434,0.00168
57.4,4.784,14431.79,0.00435,0.00168
57.5,4.792,14458.41,0.00436,0.00168
57.6,4.8,14507.77,0.00436,0.00169
57.7,4.809,14548.37,0.00438,0.00169
57.8,4.817,14573.07,0.00439,0.0017
57.9,4.825,14602.83,0.00439,0.0017
58,4.833,14639.46,0.0044,0.0017
58.1,4.842,14691.97,0.00441,0.00171
58.2,4.85,14727.22,0.00442,0.00171
58.3,4.858,14751.77,0.00443,0.00171
58.4,4.867,14782.26,0.00444,0.00171
58.5,4.875,14819.07,0.00445,0.00172
58.6,4.883,14846.02,0.00445,0.00172
58.7,4.892,14866.37,0.00447,0.00172
58.8,4.9,14895.16,0.00448,0.00173
58.9,4.908,14935.9,0.00448,0.00173
59,4.917,14960.08,0.00449,0.00173
59.1,4.925,14984.45,0.0045,0.00174
59.2,4.933,15010.61,0.00451,0.00174
59.3,4.942,15054.23,0.00452,0.00175
59.4,4.95,15104.92,0.00453,0.00175
59.5,4.959,15136.86,0.00454,0.00175
59.6,4.967,15164.83,0.00455,0.00175
59.7,4.975,15196.03,0.00456,0.00176
59.8,4.984,15221.47,0.00456,0.00176
59.9,4.992,15258.15,0.00457,0.00177
60,5,15316.15,0.00458,0.00177
60.1,5.009,15376.12,0.00459,0.00177
60.2,5.017,15406.92,0.0046,0.00177
60.3,5.025,15421.87,0.00461,0.00178
60.4,5.034,15428.52,0.00462,0.00178
60.5,5.042,15439.84,0.00463,0.00178
60.6,5.05,15455.1,0.00464,0.00179
60.7,5.058,15477.94,0.00465,0.00179
60.8,5.067,15512.28,0.00466,0.00179
60.9,5.075,15553.09,0.00467,0.0018
61,5.084,15581.65,0.00468,0.0018
61.1,5.092,15605.7,0.00469,0.0018
61.2,5.1,15650.43,0.00469,0.00181
