40.69,49.347,0.13601
40.7,32.105,0.13778
40.71,50.363,0.13661
40.72,42.09,0.13765
40.73,41.075,0.13808
40.74,48.186,0.13783
40.75,42.236,0.1387
40.76,44.558,0.13883
40.77,40.494,0.13952
40.78,46.212,0.13937
40.79,40.542,0.14019
40.8,45.864,0.14014
40.81,49.347,0.14012
40.82,44.413,0.14092
40.83,53.411,0.1405
40.84,43.058,0.14172
40.85,43.687,0.14202
40.86,47.461,0.14202
40.87,49.928,0.14215
40.88,45.864,0.14287
40.89,45.284,0.14324
40.9,41.51,0.14392
40.91,52.831,0.14324
40.92,48.114,0.14397
40.93,52.686,0.14389
40.94,52.976,0.14417
40.95,44.703,0.14517
40.96,55.298,0.14456
40.97,43.977,0.14585
40.98,57.959,0.14499
40.99,43.252,0.14653
41,53.992,0.14591
41.01,50.363,0.14654
41.02,53.266,0.1466
41.03,59.507,0.14638
41.04,47.374,0.14769
41.05,52.395,0.14759
41.06,51.234,0.14798
41.07,47.461,0.14859
41.08,61.539,0.14771
41.09,47.461,0.14924
41.1,54.79,0.14888
41.11,52.831,0.14932
41.12,46.154,0.15015
41.13,58.927,0.14936
41.14,49.928,0.15037
41.15,60.668,0.14975
41.16,52.947,0.15066
41.17,56.895,0.15058
41.18,54.863,0.15105
41.19,54.689,0.15134
41.2,56.314,0.15144
41.21,52.715,0.15203
41.22,55.153,0.15212
41.23,57.475,0.15215
41.24,55.153,0.15264
41.25,60.572,0.15243
41.26,58.491,0.15289
41.27,54.921,0.15344
41.28,58.927,0.15339
41.29,53.315,0.15412
41.3,58.752,0.15395
41.31,51.67,0.15486
41.32,72.279,0.15342
41.33,57.185,0.15499
41.34,63.716,0.15473
41.35,60.596,0.15526
41.36,56.604,0.1559
41.37,64.442,0.15553
41.38,58.578,0.15636
41.39,62.41,0.1563
41.4,62.41,0.15663
41.41,59.507,0.15714
41.42,62.41,0.15722
41.43,62.192,0.15752
41.44,61.394,0.15787
41.45,62.991,0.15803
41.46,60.596,0.15855
41.47,66.329,0.15836
41.48,62.41,0.15899
41.49,67.054,0.15888
41.5,64.732,0.15942
41.51,59.565,0.16023
41.52,65.313,0.16008
41.53,60.378,0.16086
41.54,71.757,0.1603
41.55,60.378,0.16161
41.56,74.602,0.16082
41.57,66.474,0.16188
41.58,64.442,0.16242
41.59,71.583,0.16219
41.6,63.716,0.16319
41.61,76.343,0.1625
41.62,68.216,0.16357
41.63,70.683,0.16376
41.64,73.295,0.16391
41.65,59.798,0.16542
41.66,77.505,0.16426
41.67,65.603,0.16565
41.68,74.747,0.16524
41.69,65.748,0.16641
41.7,73.731,0.16611
41.71,69.086,0.16693
41.72,73.005,0.16701
41.73,71.264,0.16752
41.74,69.377,0.16809
41.75,72.763,0.16821
41.76,73.005,0.16864
41.77,70.828,0.1692
41.78,76.75,0.16912
41.79,71.989,0.16994
41.8,75.327,0.17005
41.81,72.134,0.17076
41.82,73.441,0.17102
41.83,76.053,0.17121
41.84,76.924,0.17159
41.85,77.94,0.17187
41.86,78.085,0.17231
41.87,68.796,0.1735
41.88,79.536,0.173
41.89,68.651,0.17431
41.9,76.053,0.17412
41.91,76.634,0.17439
41.92,76.924,0.17469
41.93,76.924,0.17502
41.94,73.295,0.1757
41.95,76.053,0.17581
41.96,78.433,0.17594
41.97,72.715,0.17677
41.98,81.423,0.17634
41.99,78.782,0.1769
42,81.665,0.177
42.01,79.827,0.17749
42.02,78.666,0.17796
42.03,86.793,0.17761
42.04,73.054,0.17909
42.05,89.987,0.17798
42.06,73.586,0.17974
42.07,81.975,0.17935
42.08,83.891,0.17955
42.09,81.278,0.18011
42.1,85.923,0.18009
42.11,80.117,0.18086
42.12,84.181,0.1809
42.13,89.116,0.18079
42.14,83.165,0.18164
42.15,94.341,0.18108
42.16,82.439,0.18239
42.17,88.971,0.18222
42.18,78.375,0.18343
42.19,89.261,0.18286
42.2,86.503,0.18344
42.21,87.838,0.1837
42.22,89.116,0.18391
42.23,86.358,0.18452
42.24,85.574,0.18493
42.25,91.631,0.18476
42.26,80.552,0.18605
42.27,92.309,0.18539
42.28,79.827,0.18681
42.29,94.728,0.18587
42.3,84.239,0.18711
42.31,96.808,0.18638
42.32,87.664,0.18748
42.33,88.709,0.18776
42.34,91.438,0.18784
42.35,91.728,0.18816
42.36,90.857,0.1886
42.37,99.275,0.1882
42.38,95.066,0.18893
42.39,91.438,0.18954
42.4,97.243,0.18942
42.41,91.148,0.19028
42.42,99.275,0.1899
42.43,90.277,0.19103
42.44,96.808,0.19079
42.45,93.18,0.19143
42.46,93.325,0.19179
42.47,97.534,0.19178
42.48,90.785,0.19271
42.49,98.114,0.19241
42.5,88.825,0.19352
42.51,98.114,0.19308
42.52,97.534,0.19348
42.53,99.856,0.19364
42.54,100.15,0.19398
42.55,97.389,0.19456
42.56,97.679,0.19489
42.57,105.08,0.19463
42.58,98.985,0.19549
42.59,113.93,0.19461
42.6,97.897,0.19635
42.61,119.89,0.19479
42.62,98.695,0.19693
42.63,110.31,0.1963
42.64,112.05,0.19655
42.65,103.63,0.19761
42.66,116.11,0.19691
42.67,110.16,0.19777
42.68,114.08,0.1978
42.69,109.24,0.19859
42.7,112.92,0.19857
42.71,109.58,0.19926
42.72,112.57,0.19935
42.73,110.16,0.19991
42.74,110.89,0.20021
42.75,113.64,0.20035
42.76,114.52,0.20068
42.77,114.66,0.20107
42.78,115.53,0.20132
42.79,112.05,0.20196
42.8,110.02,0.20252
42.81,114.66,0.2025
42.82,116.4,0.20272
42.83,115.53,0.20316
42.84,113.93,0.20362
42.85,113.64,0.20402
42.86,105.08,0.20511
42.87,117.85,0.20439
42.88,111.18,0.20536
42.89,114.95,0.20537
42.9,116.11,0.20565
42.91,119.59,0.20563
42.92,111.47,0.20665
42.93,119.45,0.20628
42.94,109.44,0.20739
42.95,115.53,0.20718
42.96,120.64,0.20706
42.97,115.1,0.20782
42.98,123.95,0.20741
42.99,116.11,0.20837
43,122.11,0.20817
43.01,115.6,0.20902
43.02,120.03,0.20895
43.03,121.34,0.20911
43.04,119.94,0.20955
43.05,125.55,0.20939
43.06,118.29,0.21032
43.07,123.95,0.21013
43.08,114.37,0.21121
43.09,115.82,0.21139
43.1,123.22,0.2111
43.11,120.47,0.2116
43.12,123.54,0.21166
43.13,123.22,0.21201
43.14,123.95,0.21226
43.15,123.08,0.21263
43.16,115.82,0.21355
43.17,130.48,0.21259
43.18,119.3,0.21384
43.19,128.16,0.21339
43.2,119.59,0.21445
43.21,125.74,0.21421
43.22,124.82,0.21459
43.23,122.3,0.21511
43.24,127.14,0.21503
43.25,124.05,0.21559
43.26,129.54,0.21544
43.27,127.14,0.21595
43.28,128.3,0.21616
43.29,125.5,0.2167
43.3,127.72,0.21679
43.31,124.09,0.2174
43.32,127.49,0.21747
43.33,128.3,0.2177
43.34,128.88,0.21793
43.35,129.7,0.21819
43.36,129.17,0.21852
43.37,128.3,0.2189
43.38,123.54,0.21964
43.39,129.75,0.21943
43.4,126.27,0.22004
43.41,123.19,0.22059
43.42,130.34,0.22028
43.43,130.63,0.22057
43.44,129.1,0.22102
43.45,125.11,0.22168
43.46,128.74,0.22168
43.47,127.66,0.22208
43.48,128.88,0.22231
43.49,131.21,0.2224
43.5,131.26,0.22268
43.51,132.37,0.22291
43.52,122.35,0.22407
43.53,137.77,0.22312
43.54,128.98,0.22417
43.55,136.58,0.22385
43.56,133.53,0.22442
43.57,136.72,0.22445
43.58,139.33,0.22454
43.59,134.54,0.2253
43.6,132.51,0.22579
43.61,132.08,0.22617
43.62,131.5,0.22648
43.63,142.53,0.22586
43.64,129.75,0.22729
43.65,135.56,0.22712
43.66,135.56,0.22744
43.67,132.66,0.22799
43.68,138.75,0.22777
43.69,127.29,0.22906
43.7,137.88,0.2285
43.71,132.37,0.22927
43.72,135.12,0.22934
43.73,140.35,0.2292
43.74,134.11,0.22999
43.75,142.24,0.22962
43.76,136.87,0.23036
43.77,135.42,0.2308
43.78,141.8,0.23058
43.79,138.08,0.23118
43.8,140.06,0.23132
43.81,134.17,0.23212
43.82,142.24,0.23177
43.83,137.3,0.23246
43.84,134.25,0.23299
43.85,138.75,0.23291
43.86,137.23,0.23338
43.87,141.08,0.23334
43.88,138.46,0.23386
43.89,142.24,0.23382
43.9,141.08,0.23425
43.91,135.56,0.23507
43.92,139.91,0.23496
43.93,137.88,0.23545
43.94,142.53,0.2354
43.95,146.01,0.23546
43.96,142.82,0.23602
43.97,147.93,0.2359
43.98,138.75,0.237
43.99,146.59,0.23669
44,145.33,0.23705
44.01,144.12,0.2375
44.02,153.56,0.23699
44.03,145.72,0.238
44.04,152.4,0.23775
44.05,146.01,0.23862
44.06,147.03,0.23885
44.07,143.69,0.23945
44.08,151.53,0.23911
44.09,148.19,0.23968
44.1,154.43,0.23951
44.11,143.98,0.24075
44.12,163.72,0.2394
44.13,143.33,0.2415
44.14,152.25,0.24107
44.15,146.88,0.24191
44.16,146.3,0.24231
44.17,155.01,0.24193
44.18,149.86,0.24272
44.19,159.8,0.24223
44.2,151.53,0.24332
44.21,160.23,0.2429
44.22,150.95,0.244
44.23,154.72,0.24407
44.24,159.94,0.24398
44.25,157.82,0.24449
44.26,153.33,0.24523
44.27,158.2,0.24515
44.28,150.07,0.24622
44.29,158.26,0.24587
44.3,152.98,0.24666
44.31,156.32,0.24679
44.32,161.4,0.24678
44.33,154.72,0.2477
44.34,160.67,0.24763
44.35,151.53,0.2488
44.36,160.81,0.24841
44.37,154.78,0.24934
44.38,158.64,0.24935
44.39,157.77,0.24982
44.4,158.78,0.25017
44.41,162.85,0.25026
44.42,155.66,0.25123
44.43,168.8,0.25051
44.44,156.9,0.25191
44.45,163.83,0.25172
44.46,155.73,0.2528
44.47,162.56,0.25262
44.48,166.33,0.2527
44.49,160.52,0.25359
44.5,167.64,0.25333
44.51,157.91,0.25455
44.52,164.15,0.25439
44.53,162.85,0.25486
44.54,165.46,0.25498
44.55,162.41,0.25559
44.56,168.94,0.2554
44.57,156.46,0.25682
44.58,165.6,0.25645
44.59,161.1,0.25716
44.6,169.96,0.25677
44.61,165.4,0.25756
44.62,166.04,0.2579
44.63,168.8,0.258
44.64,162.56,0.25889
44.65,170.39,0.25859
44.66,164.39,0.25946
44.67,168.94,0.2594
44.68,168.51,0.2598
44.69,166.77,0.26032
44.7,170.68,0.26035
44.71,169.23,0.26083
44.72,169.67,0.26108
44.73,170.25,0.26135
44.74,166.04,0.26202
44.75,170.1,0.262
44.76,166.91,0.2626
44.77,167.2,0.26289
44.78,171.55,0.26285
44.79,163.43,0.26389
44.8,169.81,0.26361
44.81,163.28,0.26448
44.82,175.23,0.26381
44.83,166.33,0.26493
44.84,170.54,0.26487
44.85,170.39,0.26519
44.86,171.55,0.26542
44.87,173.88,0.26558
44.88,171.85,0.26604
44.89,168.94,0.26661
44.9,175.55,0.26637
44.91,171.85,0.26696
44.92,175.33,0.26697
44.93,170.97,0.26767
44.94,171.7,0.2679
44.95,172.72,0.26818
44.96,169.52,0.2687
44.97,174.31,0.26864
44.98,169.09,0.26939
44.99,177.19,0.26899
45,175.81,0.26942
45.01,170.68,0.27018
45.02,176.2,0.26999
45.03,171.55,0.27069
45.04,175.33,0.2707
45.05,173.01,0.27119
45.06,176.78,0.27118
45.07,177.24,0.27146
45.08,178.81,0.27166
45.09,177.14,0.27207
45.1,174.31,0.27267
45.11,172.43,0.27323
45.12,178.35,0.2731
45.13,175.04,0.27372
45.14,178.38,0.27382
45.15,174.6,0.27454
45.16,177.65,0.27463
45.17,177.65,0.27501
45.18,176.49,0.27548
45.19,178.23,0.27571
45.2,173.3,0.27651
45.21,178.64,0.27649
45.22,175.76,0.27705
45.23,182.3,0.27688
45.24,182.59,0.27723
45.25,179.88,0.27788
45.26,184.04,0.2779
45.27,177.94,0.27875
45.28,179.1,0.27903
45.29,187.42,0.27873
45.3,179.83,0.27978
45.31,189.84,0.27935
45.32,179.68,0.28063
45.33,189.84,0.28016
45.34,178.23,0.28156
45.35,182.64,0.28164
45.36,184.91,0.28184
45.37,185.78,0.28219
45.38,186.42,0.2826
45.39,180.55,0.28352
45.4,186.36,0.28345
45.41,184.47,0.28406
45.42,184.18,0.28448
45.43,187.67,0.28461
45.44,184.09,0.28534
45.45,185.49,0.28564
45.46,188.39,0.28582
45.47,185.34,0.2865
45.48,190.42,0.2865
45.49,184.04,0.28742
45.5,188.78,0.28746
45.51,182.73,0.28833
45.52,188.8,0.28817
45.53,194.2,0.28807
45.54,189.55,0.28886
45.55,190.07,0.28917
45.56,187.08,0.28978
45.57,187.81,0.29009
45.58,188.39,0.29042
45.59,188.25,0.2908
45.6,191.7,0.2909
45.61,189.55,0.29147
45.62,186.65,0.29205
45.63,192.02,0.29203
45.64,185.05,0.29293
45.65,193.62,0.29261
45.66,188.68,0.2934
45.67,194.92,0.29325
45.68,192.6,0.29378
45.69,193.04,0.29417
45.7,193.91,0.29442
45.71,191.73,0.29493
45.72,193.04,0.29514
45.73,194.2,0.29534
45.74,192.45,0.29581
45.75,196.13,0.29587
45.76,194.05,0.29636
45.77,195.5,0.29656
45.78,194.78,0.29695
45.79,193.13,0.2974
45.8,195.36,0.29755
45.81,190.42,0.29826
45.82,195.94,0.29812
45.83,193.04,0.29869
45.84,201.16,0.29837
45.85,196.23,0.29908
45.86,198.84,0.29921
45.87,200.58,0.29936
45.88,195.65,0.30012
45.89,203.49,0.29977
45.9,201.74,0.30027
45.91,203.49,0.30045
45.92,202.03,0.30093
45.93,200,0.3014
45.94,200,0.30169
45.95,197.97,0.30219
45.96,196.66,0.30266
45.97,202.18,0.30249
45.98,202.9,0.30278
45.99,205.23,0.30288
46,200.68,0.30361
46.01,199.71,0.30403
46.02,202.76,0.30407
46.03,200.87,0.30458
46.04,206.1,0.30443
46.05,202.9,0.30506
46.06,206.82,0.30502
46.07,204.94,0.30551
46.08,204.07,0.30591
46.09,206.24,0.3061
46.1,204.36,0.30656
46.11,210.74,0.30632
46.12,209.87,0.30672
46.13,204.31,0.30756
46.14,208.42,0.3075
46.15,202.32,0.30837
46.16,205.23,0.30842
46.17,203.2,0.30895
46.18,210.31,0.30867
46.19,203.2,0.30957
46.2,211.03,0.30923
46.21,208.28,0.30981
46.22,212.08,0.30982
46.23,211.76,0.31018
46.24,209.58,0.31066
46.25,213.31,0.31068
46.26,215.68,0.31083
46.27,214.18,0.31125
46.28,218.87,0.31118
46.29,218.68,0.31155
46.3,212.63,0.3124
46.31,218.73,0.31218
46.32,209.58,0.31328
46.33,223.81,0.31242
46.34,213.79,0.31363
46.35,222.64,0.31318
46.36,219.22,0.31384
46.37,214.81,0.31451
46.38,222.79,0.31422
46.39,220.44,0.31473
46.4,222.93,0.31486
46.41,226.13,0.31489
46.42,226.3,0.31523
46.43,228.01,0.3154
46.44,225.69,0.31593
46.45,228.35,0.31603
46.46,224.1,0.31673
46.47,229.32,0.31665
46.48,228.51,0.31706
46.49,231.64,0.31712
46.5,236.58,0.31702
46.51,231.06,0.31779
46.52,237.88,0.31752
46.53,232.51,0.31828
46.54,233.77,0.31844
46.55,237.59,0.31845
46.56,234.26,0.31901
46.57,241.8,0.31871
46.58,242.67,0.31894
46.59,241.51,0.31937
46.6,237.59,0.31997
46.61,238.9,0.32017
46.62,236.87,0.32064
46.63,241.66,0.32053
46.64,242.53,0.32077
46.65,242.19,0.3211
46.66,242.09,0.32141
46.67,247.03,0.32127
46.68,241.16,0.32209
46.69,245.14,0.32207
46.7,242.67,0.32253
46.71,244.94,0.32255
46.72,250.51,0.32232
46.73,243.69,0.32312
46.74,251.09,0.32271
46.75,245.19,0.32344
46.76,249.93,0.32328
46.77,246.66,0.32375
46.78,246.74,0.32399
46.79,255.16,0.3235
46.8,248.41,0.3243
46.81,254.14,0.32401
46.82,253.7,0.32427
46.83,251.9,0.32466
46.84,255.16,0.32462
46.85,249.06,0.32534
46.86,255.16,0.32507
46.87,255.16,0.32527
46.88,254.43,0.32558
46.89,258.28,0.3255
46.9,254.28,0.32602
46.91,258.64,0.32581
46.92,255.45,0.32626
46.93,253.85,0.32655
46.94,252.98,0.3268
46.95,256.12,0.32671
46.96,258.06,0.3267
46.97,253.99,0.32722
46.98,255.88,0.32723
46.99,257.48,0.32727
47,252.69,0.32782
47.01,257.07,0.32763
47.02,254.86,0.32799
47.03,258.06,0.32787
47.04,257.42,0.3281
47.05,252.11,0.32871
47.06,258.64,0.32835
47.07,252.83,0.32899
47.08,260.09,0.32854
47.09,254.57,0.32918
47.1,262.85,0.32865
47.11,260.67,0.32898
47.12,255.45,0.32957
47.13,262.03,0.32918
47.14,254.14,0.32998
47.15,259.44,0.32969
47.16,254.86,0.33022
47.17,259.07,0.33003
47.18,265.31,0.32964
47.19,261.11,0.33014
47.2,259.51,0.33044
47.21,262.01,0.33037
47.22,259.51,0.33073
47.23,263.28,0.33057
47.24,258.25,0.33114
47.25,259.9,0.33116
47.26,267.2,0.3307
47.27,259.63,0.33147
47.28,267.06,0.33099
47.29,260.57,0.3317
47.3,262.06,0.33172
47.31,257.62,0.33222
47.32,264.15,0.3318
47.33,264.1,0.33195
47.34,258.64,0.33255
47.35,266.77,0.332
47.36,262.53,0.33249
47.37,265.02,0.3324
47.38,264.3,0.33259
47.39,265.31,0.33266
47.4,274.31,0.33203
47.41,263.86,0.33305
47.42,264.08,0.33315
47.43,266.33,0.33309
47.44,265.61,0.3333
47.45,265.9,0.3334
47.46,264.59,0.33366
47.47,268.22,0.33349
47.48,264.15,0.33396
47.49,262.12,0.33427
47.5,266.24,0.33405
47.51,257.91,0.33487
47.52,266.48,0.33429
47.53,262.8,0.33473
47.54,268.41,0.33437
47.55,264.95,0.33479
47.56,267.49,0.33472
47.57,270.25,0.3346
47.58,262.99,0.33534
47.59,269.67,0.33492
47.6,266.77,0.33529
47.61,266.77,0.33542
47.62,267.64,0.33548
47.63,265.31,0.33579
47.64,270.1,0.33552
47.65,268.51,0.33579
47.66,265.7,0.33616
47.67,263.57,0.33645
47.68,267.93,0.33621
47.69,267.75,0.33637
47.7,271.7,0.33618
47.71,263.72,0.33708
47.72,266.13,0.33708
47.73,268.36,0.3371
47.74,269.67,0.33719
47.75,265.8,0.33772
47.76,266.48,0.33787
47.77,268.8,0.33785
47.78,268.22,0.33813
47.79,267.44,0.33839
47.8,263.63,0.33891
47.81,265.61,0.33894
47.82,261.54,0.33948
47.83,269.57,0.33901
47.84,269.09,0.33925
47.85,267.64,0.3396
47.86,266.91,0.33985
47.87,266.19,0.34011
47.88,268.36,0.34013
47.89,268.65,0.34033
47.9,267.64,0.34063
47.91,269.67,0.34066
47.92,267.06,0.34113
47.93,269.09,0.34119
47.94,272.86,0.3411
47.95,267.93,0.34173
47.96,267.64,0.34197
47.97,268.04,0.34216
47.98,268.36,0.34237
47.99,274.6,0.34207
48,266.91,0.34295
48.01,272.72,0.34268
48.02,265.9,0.34348
48.03,273.04,0.34309
48.04,268.02,0.34375
48.05,272.57,0.34357
48.06,271.7,0.34388
48.07,270.83,0.34417
48.08,270.35,0.34444
48.09,269.38,0.34477
48.1,278.96,0.34419
48.11,272.28,0.34499
48.12,269.96,0.3454
48.13,274.46,0.34529
48.14,271.82,0.34574
48.15,273.15,0.34588
48.16,270.83,0.34629
48.17,267.85,0.34681
48.18,275.18,0.34643
48.19,269.81,0.34711
48.2,272.46,0.34712
48.21,274.6,0.34718
48.22,270.69,0.34778
48.23,276.42,0.34756
48.24,272.57,0.3481
48.25,276.15,0.34803
48.26,272.43,0.34857
48.27,271.27,0.34891
48.28,277.51,0.34864
48.29,272.86,0.34926
48.3,282.59,0.34866
48.31,273.59,0.34964
48.32,276.35,0.34965
48.33,274.02,0.35004
48.34,273.01,0.35034
48.35,276.06,0.3503
48.36,267.93,0.35121
48.37,276.93,0.35069
48.38,278.6,0.35074
48.39,276.06,0.35117
48.4,274.89,0.35151
48.41,267.35,0.35236
48.42,275.04,0.35191
48.43,275.62,0.35208
48.44,275.47,0.35235
48.45,280.99,0.35206
48.46,270.39,0.35319
48.47,275.47,0.35296
48.48,272.86,0.3534
48.49,279.83,0.35303
48.5,279.83,0.35327
48.51,274.75,0.35392
48.52,283.75,0.3534
48.53,278.38,0.35405
48.54,279.25,0.35418
48.55,281.14,0.35423
48.56,276.35,0.35487
48.57,275.76,0.35514
48.58,268.8,0.35594
48.59,284.47,0.35482
48.6,274.46,0.3559
48.61,278.09,0.35579
48.62,279.54,0.35589
48.63,274.46,0.35654
48.64,277.51,0.35649
48.65,271.41,0.35725
48.66,278.09,0.3569
48.67,278.23,0.35708
48.68,278.96,0.35726
48.69,280.12,0.35736
48.7,281.86,0.35743
48.71,278.09,0.35797
48.72,281.86,0.35789
48.73,279.68,0.35829
48.74,283.89,0.35813
48.75,278.09,0.35885
48.76,280.99,0.35883
48.77,275.18,0.35952
48.78,275.47,0.35971
48.79,281.57,0.35942
48.8,273.44,0.36034
48.81,280.7,0.35992
48.82,279.25,0.36029
48.83,283.31,0.36016
48.84,282.01,0.36049
48.85,276.2,0.3612
48.86,282.73,0.36084
48.87,275.47,0.36167
48.88,284.04,0.36119
48.89,282.15,0.36154
48.9,283.89,0.36164
48.91,286.51,0.36163
48.92,279.25,0.36244
48.93,282.59,0.3624
48.94,280.41,0.36278
48.95,277.51,0.36324
48.96,285.78,0.36278
48.97,280.12,0.36348
48.98,281.23,0.36362
48.99,283.31,0.36362
49,281.38,0.36402
49.01,280.99,0.36428
49.02,275.18,0.36498
49.03,284.76,0.36437
49.04,282.67,0.36478
49.05,286.51,0.36468
49.06,287.52,0.36481
49.07,277.22,0.36592
49.08,288.25,0.36517
49.09,279.54,0.36614
49.1,285.81,0.36583
49.11,283.02,0.3663
49.12,290.28,0.36593
49.13,284.47,0.36669
49.14,284.91,0.3669
49.15,286.21,0.36706
49.16,281.57,0.36765
49.17,282.73,0.36783
49.18,286.65,0.36774
49.19,285.63,0.36809
49.2,281.86,0.36864
49.21,288.39,0.36831
49.22,280.12,0.36925
49.23,286.07,0.369
49.24,283.02,0.36955
49.25,285.44,0.36954
49.26,281.86,0.37012
49.27,286.8,0.36992
49.28,284.76,0.37034
49.29,282.63,0.37077
49.3,289.41,0.37047
49.31,276.35,0.37181
49.32,284.18,0.37142
49.33,277.22,0.37227
